receipt_id,family_id,user_id,week,network_home,check_total_rub,savings_rub,items_count
r_00003533,family_000170,u_000170,2026-W27,ТС5,545.43,72.32,6
r_00003534,family_000170,u_000170,2026-W27,ТС5,672.56,61.91,11
r_00003535,family_000170,u_000170,2026-W27,ТС5,538.66,25.86,10
r_00003536,family_000170,u_000170,2026-W28,ТС5,710.41,94.60,9
r_00003537,family_000170,u_000170,2026-W28,ТС5,558.21,30.90,6
r_00003538,family_000170,u_000170,2026-W28,ТС5,631.16,57.07,11
r_00003539,family_000170,u_000170,2026-W29,ТС5,609.52,85.09,9
r_00003540,family_000170,u_000170,2026-W29,ТС5,791.10,76.76,8
r_00003541,family_000170,u_000170,2026-W30,ТС5,699.34,43.19,9
r_00003542,family_000170,u_000170,2026-W30,ТС5,462.58,98.06,10
r_00003543,family_000170,u_000170,2026-W30,ТС5,666.96,27.32,9
r_00003544,family_000170,u_000170,2026-W31,ТС5,689.01,74.69,8
r_00003545,family_000170,u_000170,2026-W31,ТС5,725.69,126.82,11
r_00003546,family_000170,u_000170,2026-W31,ТС5,666.02,86.17,9
r_00003547,family_000170,u_000170,2026-W32,ТС5,357.89,67.95,5
r_00003548,family_000170,u_000170,2026-W32,ТС5,694.62,23.70,5
r_00003549,family_000170,u_000170,2026-W33,ТС5,516.82,33.79,5
r_00003550,family_000170,u_000170,2026-W33,ТС5,732.97,123.74,9
r_00003551,family_000170,u_000170,2026-W34,ТС5,722.07,109.36,5
r_00003552,family_000170,u_000170,2026-W35,ТС5,623.50,82.12,11
r_00003553,family_000170,u_000170,2026-W35,ТС5,679.31,66.18,6
r_00003554,family_000170,u_000170,2026-W35,ТС5,528.69,70.54,8
r_00003555,family_000170,u_000170,2026-W36,ТС5,579.29,111.28,5
r_00003556,family_000170,u_000170,2026-W36,ТС5,644.42,78.69,10
r_00003606,family_000174,u_000174,2026-W25,ТС5,777.89,16.01,5
r_00003607,family_000174,u_000174,2026-W25,ТС5,874.38,41.48,8
r_00003608,family_000174,u_000174,2026-W26,ТС5,705.76,0.00,6
r_00003609,family_000174,u_000174,2026-W26,ТС5,568.53,33.69,8
r_00003610,family_000174,u_000174,2026-W27,ТС5,695.81,94.81,9
r_00003611,family_000174,u_000174,2026-W27,ТС5,688.24,40.40,8
r_00003612,family_000174,u_000174,2026-W28,ТС5,793.12,35.57,11
r_00003613,family_000174,u_000174,2026-W28,ТС5,714.07,37.78,10
r_00003614,family_000174,u_000174,2026-W29,ТС5,789.32,20.46,5
r_00003615,family_000174,u_000174,2026-W29,ТС5,569.75,17.29,8
r_00003616,family_000174,u_000174,2026-W30,ТС5,595.68,16.17,10
r_00003617,family_000174,u_000174,2026-W30,ТС5,518.18,55.58,8
r_00003618,family_000174,u_000174,2026-W31,ТС5,510.90,27.55,7
r_00003619,family_000174,u_000174,2026-W31,ТС5,557.40,28.34,9
r_00003620,family_000174,u_000174,2026-W32,ТС5,634.75,22.12,10
r_00003621,family_000174,u_000174,2026-W33,ТС5,591.62,46.74,10
r_00003622,family_000174,u_000174,2026-W33,ТС5,624.80,52.82,5
r_00003623,family_000174,u_000174,2026-W34,ТС5,732.61,22.67,11
r_00003624,family_000174,u_000174,2026-W34,ТС5,739.99,0.00,10
r_00003625,family_000174,u_000174,2026-W35,ТС5,677.76,46.28,6
r_00003626,family_000174,u_000174,2026-W35,ТС5,761.60,16.98,10
r_00003627,family_000174,u_000174,2026-W36,ТС5,585.28,19.98,7
r_00003683,family_000179,u_000179,2026-W25,ТС5,495.28,61.38,7
r_00003684,family_000179,u_000179,2026-W25,ТС5,674.56,31.12,6
r_00003685,family_000179,u_000179,2026-W25,ТС5,647.03,81.89,11
r_00003686,family_000179,u_000179,2026-W26,ТС5,790.18,83.22,10
r_00003687,family_000179,u_000179,2026-W26,ТС5,572.39,81.59,6
r_00003688,family_000179,u_000179,2026-W26,ТС5,449.66,47.97,6
r_00003689,family_000179,u_000179,2026-W26,ТС5,657.70,59.65,6
r_00003690,family_000179,u_000179,2026-W27,ТС5,605.30,51.02,7
r_00003691,family_000179,u_000179,2026-W27,ТС5,457.56,56.59,7
r_00003692,family_000179,u_000179,2026-W27,ТС5,588.95,51.81,9
r_00003693,family_000179,u_000179,2026-W28,ТС5,432.74,70.99,11
r_00003694,family_000179,u_000179,2026-W28,ТС5,668.07,24.59,10
r_00003695,family_000179,u_000179,2026-W28,ТС5,575.02,74.19,6
r_00003696,family_000179,u_000179,2026-W29,ТС5,612.89,28.27,10
r_00003697,family_000179,u_000179,2026-W29,ТС5,567.24,37.04,9
r_00003698,family_000179,u_000179,2026-W29,ТС5,453.59,147.84,6
r_00003699,family_000179,u_000179,2026-W30,ТС5,453.55,45.00,7
r_00003700,family_000179,u_000179,2026-W30,ТС5,640.28,101.48,9
r_00003701,family_000179,u_000179,2026-W30,ТС5,588.18,60.62,10
r_00003702,family_000179,u_000179,2026-W31,ТС5,655.59,97.48,10
r_00003703,family_000179,u_000179,2026-W31,ТС5,521.44,67.79,10
r_00003704,family_000179,u_000179,2026-W31,ТС5,457.96,37.54,7
r_00003705,family_000179,u_000179,2026-W32,ТС5,608.91,168.04,6
r_00003706,family_000179,u_000179,2026-W32,ТС5,786.35,79.36,10
r_00003707,family_000179,u_000179,2026-W32,ТС5,483.38,61.50,11
r_00003708,family_000179,u_000179,2026-W33,ТС5,713.27,139.94,6
r_00003709,family_000179,u_000179,2026-W33,ТС5,595.55,63.80,11
r_00003710,family_000179,u_000179,2026-W33,ТС5,688.53,40.66,6
r_00003711,family_000179,u_000179,2026-W34,ТС5,489.14,112.37,11
r_00003712,family_000179,u_000179,2026-W34,ТС5,753.80,56.93,7
r_00003713,family_000179,u_000179,2026-W34,ТС5,421.91,60.37,9
r_00003714,family_000179,u_000179,2026-W35,ТС5,621.40,69.09,11
r_00003715,family_000179,u_000179,2026-W35,ТС5,778.56,64.77,7
r_00003716,family_000179,u_000179,2026-W35,ТС5,590.62,62.38,6
r_00003717,family_000179,u_000179,2026-W36,ТС5,736.44,63.70,11
r_00003718,family_000179,u_000179,2026-W36,ТС5,709.80,102.12,9
r_00003719,family_000179,u_000179,2026-W36,ТС5,808.52,62.59,11
r_00003735,family_000181,u_000181,2026-W25,ТСЧ,763.26,59.72,6
r_00003736,family_000181,u_000181,2026-W25,ТСЧ,996.24,136.22,8
r_00003737,family_000181,u_000181,2026-W26,ТСЧ,710.62,31.99,10
r_00003738,family_000181,u_000181,2026-W27,ТСЧ,962.65,0.00,5
r_00003739,family_000181,u_000181,2026-W28,ТСЧ,766.41,26.73,10
r_00003740,family_000181,u_000181,2026-W28,ТСЧ,882.90,104.63,6
r_00003741,family_000181,u_000181,2026-W29,ТСЧ,740.47,13.67,11
r_00003742,family_000181,u_000181,2026-W30,ТСЧ,971.96,98.56,8
r_00003743,family_000181,u_000181,2026-W30,ТСЧ,789.24,65.66,8
r_00003744,family_000181,u_000181,2026-W30,ТСЧ,755.28,27.39,7
r_00003745,family_000181,u_000181,2026-W31,ТСЧ,1017.84,82.84,7
r_00003746,family_000181,u_000181,2026-W32,ТСЧ,918.33,39.64,8
r_00003747,family_000181,u_000181,2026-W32,ТСЧ,1071.19,37.00,11
r_00003748,family_000181,u_000181,2026-W33,ТСЧ,892.79,28.31,7
r_00003749,family_000181,u_000181,2026-W33,ТСЧ,694.92,108.25,7
r_00003750,family_000181,u_000181,2026-W34,ТСЧ,659.81,82.76,10
r_00003751,family_000181,u_000181,2026-W35,ТСЧ,589.49,12.25,8
r_00003752,family_000181,u_000181,2026-W35,ТСЧ,678.07,33.46,5
r_00003753,family_000181,u_000181,2026-W36,ТСЧ,815.00,70.96,9
r_00003754,family_000181,u_000181,2026-W36,ТСЧ,537.24,27.84,11
r_00003782,family_000184,u_000184,2026-W25,ТС5,550.15,38.30,7
r_00003783,family_000184,u_000184,2026-W25,ТС5,736.58,18.28,11
r_00003784,family_000184,u_000184,2026-W26,ТС5,603.75,53.67,11
r_00003785,family_000184,u_000184,2026-W26,ТС5,627.38,17.47,7
r_00003786,family_000184,u_000184,2026-W27,ТС5,744.00,39.95,6
r_00003787,family_000184,u_000184,2026-W27,ТС5,604.02,40.77,7
r_00003788,family_000184,u_000184,2026-W27,ТС5,729.13,18.97,10
r_00003789,family_000184,u_000184,2026-W28,ТС5,599.28,26.75,11
r_00003790,family_000184,u_000184,2026-W29,ТС5,736.89,30.41,7
r_00003791,family_000184,u_000184,2026-W29,ТС5,682.21,16.63,7
r_00003792,family_000184,u_000184,2026-W30,ТС5,570.89,31.54,5
r_00003793,family_000184,u_000184,2026-W30,ТС5,588.19,13.01,9
r_00003794,family_000184,u_000184,2026-W31,ТС5,660.55,67.67,8
r_00003795,family_000184,u_000184,2026-W32,ТС5,679.48,18.70,10
r_00003796,family_000184,u_000184,2026-W32,ТС5,424.54,16.04,7
r_00003797,family_000184,u_000184,2026-W33,ТС5,696.79,23.05,6
r_00003798,family_000184,u_000184,2026-W33,ТС5,513.68,45.87,9
r_00003799,family_000184,u_000184,2026-W34,ТС5,692.40,48.77,6
r_00003800,family_000184,u_000184,2026-W34,ТС5,640.01,61.47,10
r_00003801,family_000184,u_000184,2026-W35,ТС5,671.96,18.89,10
r_00003802,family_000184,u_000184,2026-W35,ТС5,499.86,37.29,7
r_00003803,family_000184,u_000184,2026-W36,ТС5,648.72,47.45,9
r_00003804,family_000184,u_000184,2026-W36,ТС5,640.93,59.91,9
r_00003903,family_000190,u_000190,2026-W25,ТС5,541.30,23.34,10
r_00003904,family_000190,u_000190,2026-W25,ТС5,640.11,47.49,9
r_00003905,family_000190,u_000190,2026-W26,ТС5,708.17,34.31,10
r_00003906,family_000190,u_000190,2026-W26,ТС5,471.85,13.94,5
r_00003907,family_000190,u_000190,2026-W26,ТС5,912.78,9.08,11
r_00003908,family_000190,u_000190,2026-W27,ТС5,696.33,47.81,11
r_00003909,family_000190,u_000190,2026-W27,ТС5,831.85,42.66,11
r_00003910,family_000190,u_000190,2026-W28,ТС5,692.17,51.11,6
r_00003911,family_000190,u_000190,2026-W28,ТС5,709.64,52.54,5
r_00003912,family_000190,u_000190,2026-W29,ТС5,578.94,18.30,10
r_00003913,family_000190,u_000190,2026-W29,ТС5,618.79,21.50,11
r_00003914,family_000190,u_000190,2026-W29,ТС5,469.26,10.00,8
r_00003915,family_000190,u_000190,2026-W30,ТС5,717.84,14.39,10
r_00003916,family_000190,u_000190,2026-W30,ТС5,704.61,56.76,8
r_00003917,family_000190,u_000190,2026-W30,ТС5,803.15,12.68,9
r_00003918,family_000190,u_000190,2026-W31,ТС5,524.43,67.19,6
r_00003919,family_000190,u_000190,2026-W31,ТС5,742.00,21.16,10
r_00003920,family_000190,u_000190,2026-W31,ТС5,530.31,43.62,6
r_00003921,family_000190,u_000190,2026-W32,ТС5,621.75,16.40,9
r_00003922,family_000190,u_000190,2026-W32,ТС5,508.09,0.00,5
r_00003923,family_000190,u_000190,2026-W32,ТС5,667.09,8.55,6
r_00003924,family_000190,u_000190,2026-W33,ТС5,626.91,23.57,8
r_00003925,family_000190,u_000190,2026-W33,ТС5,646.86,81.34,9
r_00003926,family_000190,u_000190,2026-W33,ТС5,709.94,31.22,10
r_00003927,family_000190,u_000190,2026-W33,ТС5,558.88,14.97,9
r_00003928,family_000190,u_000190,2026-W34,ТС5,665.47,36.11,9
r_00003929,family_000190,u_000190,2026-W35,ТС5,700.53,55.11,10
r_00003930,family_000190,u_000190,2026-W35,ТС5,655.33,30.15,10
r_00003931,family_000190,u_000190,2026-W35,ТС5,820.75,60.15,11
r_00003932,family_000190,u_000190,2026-W36,ТС5,567.52,44.15,7
r_00003933,family_000190,u_000190,2026-W36,ТС5,603.09,25.33,10
r_00003934,family_000191,u_000191,2026-W25,ТСХ,1230.31,47.55,5
r_00003935,family_000191,u_000191,2026-W25,ТСХ,1140.58,75.00,10
r_00003936,family_000191,u_000191,2026-W26,ТСХ,923.88,68.62,6
r_00003937,family_000191,u_000191,2026-W26,ТСХ,985.11,75.75,9
r_00003938,family_000191,u_000191,2026-W27,ТСХ,968.41,85.78,7
r_00003939,family_000191,u_000191,2026-W27,ТСХ,880.59,41.72,10
r_00003940,family_000191,u_000191,2026-W28,ТСХ,1420.89,74.30,8
r_00003941,family_000191,u_000191,2026-W28,ТСХ,1389.28,0.00,7
r_00003942,family_000191,u_000191,2026-W29,ТСХ,964.33,45.18,7
r_00003943,family_000191,u_000191,2026-W29,ТСХ,698.83,129.19,6
r_00003944,family_000191,u_000191,2026-W30,ТСХ,996.58,76.70,8
r_00003945,family_000191,u_000191,2026-W31,ТСХ,981.24,43.54,7
r_00003946,family_000191,u_000191,2026-W31,ТСХ,1000.93,22.56,6
r_00003947,family_000191,u_000191,2026-W32,ТСХ,1138.00,121.03,7
r_00003948,family_000191,u_000191,2026-W32,ТСХ,778.91,62.25,7
r_00003949,family_000191,u_000191,2026-W33,ТСХ,1173.41,35.88,11
r_00003950,family_000191,u_000191,2026-W34,ТСХ,583.41,48.50,8
r_00003951,family_000191,u_000191,2026-W34,ТСХ,1070.99,50.09,7
r_00003952,family_000191,u_000191,2026-W35,ТСХ,820.89,21.96,9
r_00003953,family_000191,u_000191,2026-W35,ТСХ,1017.13,20.70,11
r_00003954,family_000191,u_000191,2026-W36,ТСХ,1229.94,89.67,6
r_00003955,family_000191,u_000191,2026-W36,ТСХ,837.64,35.95,7
r_00003998,family_000195,u_000195,2026-W25,ТС5,681.01,86.78,9
r_00003999,family_000195,u_000195,2026-W25,ТС5,715.55,21.56,6
r_00004000,family_000195,u_000195,2026-W26,ТС5,799.05,45.08,8
r_00004001,family_000195,u_000195,2026-W26,ТС5,725.27,50.02,10
r_00004002,family_000195,u_000195,2026-W27,ТС5,708.99,94.81,8
r_00004003,family_000195,u_000195,2026-W28,ТС5,526.91,92.63,5
r_00004004,family_000195,u_000195,2026-W28,ТС5,726.06,56.75,11
r_00004005,family_000195,u_000195,2026-W28,ТС5,466.66,28.67,11
r_00004006,family_000195,u_000195,2026-W29,ТС5,477.50,46.30,5
r_00004007,family_000195,u_000195,2026-W29,ТС5,574.51,30.99,7
r_00004008,family_000195,u_000195,2026-W30,ТС5,590.68,41.58,5
r_00004009,family_000195,u_000195,2026-W30,ТС5,654.49,83.98,10
r_00004010,family_000195,u_000195,2026-W31,ТС5,655.36,29.90,9
r_00004011,family_000195,u_000195,2026-W31,ТС5,898.68,54.17,5
r_00004012,family_000195,u_000195,2026-W32,ТС5,321.03,38.08,5
r_00004013,family_000195,u_000195,2026-W32,ТС5,555.91,37.90,9
r_00004014,family_000195,u_000195,2026-W33,ТС5,720.84,22.31,7
r_00004015,family_000195,u_000195,2026-W33,ТС5,527.14,17.62,5
r_00004016,family_000195,u_000195,2026-W34,ТС5,551.17,39.22,5
r_00004017,family_000195,u_000195,2026-W34,ТС5,709.93,27.47,10
r_00004018,family_000195,u_000195,2026-W35,ТС5,786.91,73.47,7
r_00004019,family_000195,u_000195,2026-W35,ТС5,648.77,21.90,8
r_00004020,family_000195,u_000195,2026-W36,ТС5,710.58,0.00,5
r_00004021,family_000195,u_000195,2026-W36,ТС5,876.28,15.14,8
r_00004022,family_000196,u_000196,2026-W25,ТСЧ,900.18,44.81,9
r_00004023,family_000196,u_000196,2026-W25,ТСЧ,685.24,61.87,11
r_00004024,family_000196,u_000196,2026-W26,ТСЧ,458.90,107.93,5
r_00004025,family_000196,u_000196,2026-W26,ТСЧ,924.67,77.03,9
r_00004026,family_000196,u_000196,2026-W27,ТСЧ,839.76,64.55,9
r_00004027,family_000196,u_000196,2026-W27,ТСЧ,724.67,172.86,9
r_00004028,family_000196,u_000196,2026-W28,ТСЧ,781.12,65.47,11
r_00004029,family_000196,u_000196,2026-W28,ТСЧ,800.42,92.77,11
r_00004030,family_000196,u_000196,2026-W29,ТСЧ,751.58,78.49,10
r_00004031,family_000196,u_000196,2026-W29,ТСЧ,701.15,24.62,11
r_00004032,family_000196,u_000196,2026-W29,ТСЧ,761.50,92.00,11
r_00004033,family_000196,u_000196,2026-W30,ТСЧ,722.34,77.60,7
r_00004034,family_000196,u_000196,2026-W30,ТСЧ,695.91,84.12,9
r_00004035,family_000196,u_000196,2026-W31,ТСЧ,825.17,79.25,8
r_00004036,family_000196,u_000196,2026-W31,ТСЧ,669.46,119.63,6
r_00004037,family_000196,u_000196,2026-W31,ТСЧ,945.94,19.04,7
r_00004038,family_000196,u_000196,2026-W32,ТСЧ,803.43,52.69,9
r_00004039,family_000196,u_000196,2026-W32,ТСЧ,811.86,65.52,5
r_00004040,family_000196,u_000196,2026-W33,ТСЧ,848.18,95.91,6
r_00004041,family_000196,u_000196,2026-W33,ТСЧ,1160.41,128.60,7
r_00004042,family_000196,u_000196,2026-W34,ТСЧ,838.97,63.32,6
r_00004043,family_000196,u_000196,2026-W34,ТСЧ,898.96,154.86,10
r_00004044,family_000196,u_000196,2026-W34,ТСЧ,711.16,139.59,7
r_00004045,family_000196,u_000196,2026-W35,ТСЧ,892.88,102.01,8
r_00004046,family_000196,u_000196,2026-W35,ТСЧ,846.59,92.15,7
r_00004047,family_000196,u_000196,2026-W35,ТСЧ,641.03,140.54,7
r_00004048,family_000196,u_000196,2026-W36,ТСЧ,1111.09,137.20,9
r_00004049,family_000196,u_000196,2026-W36,ТСЧ,698.08,232.02,6
r_00004065,family_000198,u_000198,2026-W25,ТС5,602.06,36.21,9
r_00004066,family_000198,u_000198,2026-W25,ТС5,694.67,29.56,6
r_00004067,family_000198,u_000198,2026-W26,ТС5,725.45,20.58,10
r_00004068,family_000198,u_000198,2026-W26,ТС5,658.19,43.28,6
r_00004069,family_000198,u_000198,2026-W27,ТС5,527.71,33.96,6
r_00004070,family_000198,u_000198,2026-W27,ТС5,657.25,51.32,9
r_00004071,family_000198,u_000198,2026-W28,ТС5,628.34,13.59,7
r_00004072,family_000198,u_000198,2026-W28,ТС5,501.49,32.98,6
r_00004073,family_000198,u_000198,2026-W29,ТС5,678.42,8.35,5
r_00004074,family_000198,u_000198,2026-W29,ТС5,692.79,32.82,7
r_00004075,family_000198,u_000198,2026-W30,ТС5,748.51,27.25,9
r_00004076,family_000198,u_000198,2026-W30,ТС5,654.57,9.86,10
r_00004077,family_000198,u_000198,2026-W31,ТС5,804.46,43.91,9
r_00004078,family_000198,u_000198,2026-W31,ТС5,434.19,73.15,7
r_00004079,family_000198,u_000198,2026-W32,ТС5,413.25,33.55,7
r_00004080,family_000198,u_000198,2026-W32,ТС5,737.71,66.58,7
r_00004081,family_000198,u_000198,2026-W33,ТС5,818.32,65.61,5
r_00004082,family_000198,u_000198,2026-W33,ТС5,787.40,0.00,5
r_00004083,family_000198,u_000198,2026-W34,ТС5,636.82,28.50,9
r_00004084,family_000198,u_000198,2026-W35,ТС5,569.45,8.16,7
r_00004085,family_000198,u_000198,2026-W35,ТС5,547.85,43.61,8
r_00004086,family_000198,u_000198,2026-W36,ТС5,655.07,27.08,11
r_00004087,family_000198,u_000198,2026-W36,ТС5,683.22,11.88,9
r_00004088,family_000199,u_000199,2026-W25,ТС5,791.43,13.31,9
r_00004089,family_000199,u_000199,2026-W25,ТС5,799.13,25.43,10
r_00004090,family_000199,u_000199,2026-W26,ТС5,556.27,54.78,6
r_00004091,family_000199,u_000199,2026-W26,ТС5,601.91,34.86,11
r_00004092,family_000199,u_000199,2026-W27,ТС5,687.36,34.19,9
r_00004093,family_000199,u_000199,2026-W27,ТС5,536.07,15.50,7
r_00004094,family_000199,u_000199,2026-W28,ТС5,707.88,9.89,7
r_00004095,family_000199,u_000199,2026-W28,ТС5,509.85,17.60,7
r_00004096,family_000199,u_000199,2026-W29,ТС5,656.34,30.76,8
r_00004097,family_000199,u_000199,2026-W29,ТС5,605.14,19.64,11
r_00004098,family_000199,u_000199,2026-W30,ТС5,953.61,54.31,10
r_00004099,family_000199,u_000199,2026-W30,ТС5,614.80,37.90,11
r_00004100,family_000199,u_000199,2026-W31,ТС5,578.23,10.47,10
r_00004101,family_000199,u_000199,2026-W31,ТС5,637.69,25.35,10
r_00004102,family_000199,u_000199,2026-W32,ТС5,679.40,44.52,9
r_00004103,family_000199,u_000199,2026-W32,ТС5,877.80,49.08,10
r_00004104,family_000199,u_000199,2026-W33,ТС5,712.42,51.35,9
r_00004105,family_000199,u_000199,2026-W33,ТС5,812.16,38.45,10
r_00004106,family_000199,u_000199,2026-W33,ТС5,626.34,40.88,10
r_00004107,family_000199,u_000199,2026-W34,ТС5,571.60,79.61,8
r_00004108,family_000199,u_000199,2026-W35,ТС5,706.11,16.90,6
r_00004109,family_000199,u_000199,2026-W36,ТС5,654.20,26.16,6
r_00004110,family_000199,u_000199,2026-W36,ТС5,607.61,28.20,9
r_00004111,family_000199,u_000199,2026-W36,ТС5,767.45,35.66,6
r_00004175,family_000202,u_000202,2026-W25,ТС5,373.43,17.90,6
r_00004176,family_000202,u_000202,2026-W25,ТС5,797.29,130.37,10
r_00004177,family_000202,u_000202,2026-W25,ТС5,724.45,103.92,9
r_00004178,family_000202,u_000202,2026-W26,ТС5,620.20,45.30,6
r_00004179,family_000202,u_000202,2026-W26,ТС5,723.00,44.11,5
r_00004180,family_000202,u_000202,2026-W26,ТС5,379.25,43.20,8
r_00004181,family_000202,u_000202,2026-W27,ТС5,707.69,40.38,8
r_00004182,family_000202,u_000202,2026-W27,ТС5,570.52,19.41,8
r_00004183,family_000202,u_000202,2026-W27,ТС5,673.51,44.04,7
r_00004184,family_000202,u_000202,2026-W28,ТС5,659.35,65.77,7
r_00004185,family_000202,u_000202,2026-W28,ТС5,672.30,105.08,11
r_00004186,family_000202,u_000202,2026-W29,ТС5,628.37,102.18,10
r_00004187,family_000202,u_000202,2026-W29,ТС5,675.87,110.05,10
r_00004188,family_000202,u_000202,2026-W29,ТС5,393.30,33.90,8
r_00004189,family_000202,u_000202,2026-W30,ТС5,759.06,123.00,7
r_00004190,family_000202,u_000202,2026-W30,ТС5,787.54,57.88,6
r_00004191,family_000202,u_000202,2026-W30,ТС5,601.72,14.61,7
r_00004192,family_000202,u_000202,2026-W31,ТС5,705.21,105.74,7
r_00004193,family_000202,u_000202,2026-W31,ТС5,353.47,105.02,6
r_00004194,family_000202,u_000202,2026-W31,ТС5,581.01,60.17,11
r_00004195,family_000202,u_000202,2026-W31,ТС5,440.09,94.04,11
r_00004196,family_000202,u_000202,2026-W32,ТС5,711.52,45.45,10
r_00004197,family_000202,u_000202,2026-W32,ТС5,390.26,57.24,8
r_00004198,family_000202,u_000202,2026-W32,ТС5,489.06,48.19,9
r_00004199,family_000202,u_000202,2026-W33,ТС5,568.82,29.41,5
r_00004200,family_000202,u_000202,2026-W33,ТС5,486.04,53.92,11
r_00004201,family_000202,u_000202,2026-W33,ТС5,715.27,56.65,10
r_00004202,family_000202,u_000202,2026-W34,ТС5,455.58,71.08,8
r_00004203,family_000202,u_000202,2026-W34,ТС5,499.65,87.58,5
r_00004204,family_000202,u_000202,2026-W34,ТС5,557.58,60.95,8
r_00004205,family_000202,u_000202,2026-W34,ТС5,611.21,0.00,5
r_00004206,family_000202,u_000202,2026-W35,ТС5,573.43,47.94,6
r_00004207,family_000202,u_000202,2026-W35,ТС5,395.59,75.85,10
r_00004208,family_000202,u_000202,2026-W35,ТС5,630.88,61.67,5
r_00004209,family_000202,u_000202,2026-W36,ТС5,722.94,100.24,9
r_00004210,family_000202,u_000202,2026-W36,ТС5,559.10,70.48,9
r_00004211,family_000202,u_000202,2026-W36,ТС5,384.27,45.51,6
r_00004212,family_000203,u_000203,2026-W25,ТС5,833.13,0.00,5
r_00004213,family_000203,u_000203,2026-W25,ТС5,639.61,15.65,10
r_00004214,family_000203,u_000203,2026-W26,ТС5,588.91,37.32,9
r_00004215,family_000203,u_000203,2026-W26,ТС5,739.62,29.14,8
r_00004216,family_000203,u_000203,2026-W27,ТС5,531.26,38.11,11
r_00004217,family_000203,u_000203,2026-W27,ТС5,525.56,21.75,10
r_00004218,family_000203,u_000203,2026-W28,ТС5,637.97,0.00,5
r_00004219,family_000203,u_000203,2026-W28,ТС5,598.94,7.50,8
r_00004220,family_000203,u_000203,2026-W29,ТС5,641.99,27.83,8
r_00004221,family_000203,u_000203,2026-W30,ТС5,686.98,135.57,5
r_00004222,family_000203,u_000203,2026-W30,ТС5,696.17,30.81,11
r_00004223,family_000203,u_000203,2026-W31,ТС5,640.41,64.39,8
r_00004224,family_000203,u_000203,2026-W31,ТС5,582.73,18.40,9
r_00004225,family_000203,u_000203,2026-W32,ТС5,845.21,16.85,11
r_00004226,family_000203,u_000203,2026-W33,ТС5,688.14,15.99,6
r_00004227,family_000203,u_000203,2026-W33,ТС5,529.94,28.75,5
r_00004228,family_000203,u_000203,2026-W34,ТС5,573.46,9.33,6
r_00004229,family_000203,u_000203,2026-W34,ТС5,730.50,46.50,5
r_00004230,family_000203,u_000203,2026-W35,ТС5,660.04,9.15,9
r_00004231,family_000203,u_000203,2026-W35,ТС5,683.89,87.46,7
r_00004232,family_000203,u_000203,2026-W36,ТС5,852.47,28.08,11
r_00004233,family_000203,u_000203,2026-W36,ТС5,680.12,0.00,5
r_00004234,family_000204,u_000204,2026-W25,ТС5,880.90,0.00,7
r_00004235,family_000204,u_000204,2026-W25,ТС5,647.70,0.00,6
r_00004236,family_000204,u_000204,2026-W26,ТС5,546.51,40.92,7
r_00004237,family_000204,u_000204,2026-W26,ТС5,618.13,99.32,8
r_00004238,family_000204,u_000204,2026-W26,ТС5,662.40,36.34,8
r_00004239,family_000204,u_000204,2026-W27,ТС5,691.72,60.01,6
r_00004240,family_000204,u_000204,2026-W27,ТС5,843.78,54.87,7
r_00004241,family_000204,u_000204,2026-W28,ТС5,715.72,37.70,5
r_00004242,family_000204,u_000204,2026-W28,ТС5,719.11,52.84,11
r_00004243,family_000204,u_000204,2026-W29,ТС5,485.66,40.18,10
r_00004244,family_000204,u_000204,2026-W29,ТС5,638.62,55.73,11
r_00004245,family_000204,u_000204,2026-W30,ТС5,698.19,39.03,5
r_00004246,family_000204,u_000204,2026-W30,ТС5,646.18,24.31,6
r_00004247,family_000204,u_000204,2026-W30,ТС5,668.54,11.17,7
r_00004248,family_000204,u_000204,2026-W31,ТС5,851.06,18.93,5
r_00004249,family_000204,u_000204,2026-W31,ТС5,833.64,0.00,5
r_00004250,family_000204,u_000204,2026-W31,ТС5,630.34,25.79,10
r_00004251,family_000204,u_000204,2026-W32,ТС5,619.26,56.95,11
r_00004252,family_000204,u_000204,2026-W32,ТС5,704.61,38.45,7
r_00004253,family_000204,u_000204,2026-W32,ТС5,751.96,27.45,11
r_00004254,family_000204,u_000204,2026-W33,ТС5,666.23,42.81,6
r_00004255,family_000204,u_000204,2026-W33,ТС5,436.07,10.01,11
r_00004256,family_000204,u_000204,2026-W34,ТС5,444.39,13.11,7
r_00004257,family_000204,u_000204,2026-W35,ТС5,994.77,40.31,5
r_00004258,family_000204,u_000204,2026-W35,ТС5,511.54,19.48,7
r_00004259,family_000204,u_000204,2026-W36,ТС5,432.82,23.49,8
r_00004260,family_000204,u_000204,2026-W36,ТС5,683.96,60.62,10
r_00004484,family_000215,u_000215,2026-W25,ТС5,510.06,23.69,7
r_00004485,family_000215,u_000215,2026-W25,ТС5,659.69,51.02,5
r_00004486,family_000215,u_000215,2026-W25,ТС5,552.76,99.70,11
r_00004487,family_000215,u_000215,2026-W26,ТС5,670.61,35.38,9
r_00004488,family_000215,u_000215,2026-W26,ТС5,578.22,48.06,6
r_00004489,family_000215,u_000215,2026-W26,ТС5,659.04,31.14,11
r_00004490,family_000215,u_000215,2026-W27,ТС5,712.35,17.11,9
r_00004491,family_000215,u_000215,2026-W27,ТС5,570.85,21.08,11
r_00004492,family_000215,u_000215,2026-W27,ТС5,751.66,25.62,11
