receipt_id,sku,category,qty,price_shelf,price_paid,is_promo,is_markdown,is_excluded
r_00003362,sku_26_05,детская гигиена,1,85.31,85.31,false,false,false
r_00003362,sku_00_06,молочка,1,143.25,143.25,false,false,false
r_00003363,sku_02_00,творог,1,156.77,156.77,false,false,false
r_00003363,sku_03_01,хлеб,1,113.52,113.52,false,false,false
r_00003363,sku_00_02,молочка,1,103.74,90.48,true,false,false
r_00003363,sku_25_03,заменители грудного молока,1,179.83,160.73,true,false,true
r_00003363,sku_23_04,детские каши,1,171.23,171.23,false,false,false
r_00003363,sku_21_05,подгузники,1,111.64,98.25,true,false,false
r_00003363,sku_00_06,молочка,1,97.71,83.23,true,false,false
r_00003363,sku_03_07,хлеб,1,131.86,131.86,false,false,false
r_00003363,sku_03_08,хлеб,1,177.22,158.37,true,false,false
r_00003363,sku_00_09,молочка,1,99.09,82.98,true,false,false
r_00003363,sku_21_10,подгузники,1,159.35,132.68,true,false,false
r_00003364,sku_11_00,консервы,1,69.69,69.69,false,false,false
r_00003364,sku_00_01,молочка,1,106.25,106.25,false,false,false
r_00003364,sku_26_02,детская гигиена,1,95.47,87.76,true,false,false
r_00003364,sku_21_03,подгузники,1,58.84,58.84,false,false,false
r_00003364,sku_23_04,детские каши,1,120.05,101.44,true,false,false
r_00003364,sku_21_05,подгузники,1,103.06,103.06,false,false,false
r_00003364,sku_21_06,подгузники,1,81.37,66.15,true,false,false
r_00003364,sku_00_07,молочка,1,117.66,96.12,true,false,false
r_00003364,sku_06_08,мясо,1,121.88,121.88,false,false,false
r_00003364,sku_00_09,молочка,1,109.06,99.84,true,false,false
r_00003365,sku_03_00,хлеб,1,92.45,92.45,false,false,false
r_00003365,sku_04_01,овощи,1,118.41,118.41,false,false,false
r_00003365,sku_14_02,снеки,1,83.88,83.88,false,false,false
r_00003365,sku_21_03,подгузники,1,103.88,86.27,true,false,false
r_00003365,sku_26_04,детская гигиена,1,84.90,73.03,true,false,false
r_00003365,sku_21_05,подгузники,1,96.61,88.52,true,false,false
r_00003365,sku_00_06,молочка,1,122.85,122.85,false,false,false
r_00003365,sku_03_07,хлеб,1,145.04,145.04,false,false,false
r_00003365,sku_05_08,фрукты,1,132.84,132.84,false,false,false
r_00003365,sku_21_09,подгузники,1,148.17,148.17,false,false,false
r_00003366,sku_26_00,детская гигиена,1,81.62,81.62,false,false,false
r_00003366,sku_14_01,снеки,1,94.53,79.21,true,false,false
r_00003366,sku_21_02,подгузники,1,128.44,106.11,true,false,false
r_00003366,sku_15_03,напитки,1,108.00,94.52,true,false,false
r_00003366,sku_23_04,детские каши,1,86.40,70.65,true,false,false
r_00003366,sku_20_05,гигиена,1,98.80,98.80,false,false,false
r_00003366,sku_26_06,детская гигиена,1,93.01,93.01,false,false,false
r_00003366,sku_23_07,детские каши,1,80.95,80.95,false,false,false
r_00003366,sku_26_08,детская гигиена,1,71.46,71.46,false,false,false
r_00003367,sku_00_00,молочка,1,142.26,83.39,false,true,false
r_00003367,sku_21_01,подгузники,1,143.96,143.96,false,false,false
r_00003367,sku_26_02,детская гигиена,1,85.39,77.99,true,false,false
r_00003367,sku_00_03,молочка,1,184.25,184.25,false,false,false
r_00003367,sku_26_04,детская гигиена,1,105.16,91.91,true,false,false
r_00003367,sku_22_05,детское пюре,1,81.19,81.19,false,false,false
r_00003367,sku_03_06,хлеб,1,143.05,143.05,false,false,false
r_00003367,sku_21_07,подгузники,1,106.46,106.46,false,false,false
r_00003368,sku_14_00,снеки,1,96.19,96.19,false,false,false
r_00003368,sku_00_01,молочка,1,199.46,199.46,false,false,false
r_00003368,sku_23_02,детские каши,1,231.92,231.92,false,false,false
r_00003368,sku_23_03,детские каши,1,122.73,122.73,false,false,false
r_00003368,sku_00_04,молочка,1,207.41,207.41,false,false,false
r_00003368,sku_00_05,молочка,1,185.52,185.52,false,false,false
r_00003368,sku_26_06,детская гигиена,1,105.04,94.86,true,false,false
r_00003368,sku_03_07,хлеб,1,206.32,206.32,false,false,false
r_00003369,sku_03_00,хлеб,1,102.13,102.13,false,false,false
r_00003369,sku_26_01,детская гигиена,1,118.30,118.30,false,false,false
r_00003369,sku_00_02,молочка,1,139.55,139.55,false,false,false
r_00003369,sku_23_03,детские каши,1,143.11,143.11,false,false,false
r_00003369,sku_03_04,хлеб,1,74.76,61.26,true,false,false
r_00003369,sku_21_05,подгузники,1,72.57,72.57,false,false,false
r_00003369,sku_26_06,детская гигиена,1,96.61,81.05,true,false,false
r_00003369,sku_19_07,бытовая химия,1,148.34,126.02,true,false,false
r_00003369,sku_00_08,молочка,1,75.95,60.94,true,false,false
r_00003369,sku_26_09,детская гигиена,1,79.28,79.28,false,false,false
r_00003370,sku_26_00,детская гигиена,1,108.66,108.66,false,false,false
r_00003370,sku_23_01,детские каши,1,147.72,147.72,false,false,false
r_00003370,sku_21_02,подгузники,1,96.37,88.34,true,false,false
r_00003370,sku_05_03,фрукты,1,130.67,116.64,true,false,false
r_00003370,sku_03_04,хлеб,1,73.81,73.81,false,false,false
r_00003370,sku_25_05,заменители грудного молока,1,144.23,144.23,false,false,true
r_00003370,sku_00_06,молочка,1,115.82,115.82,false,false,false
r_00003370,sku_23_07,детские каши,1,82.21,82.21,false,false,false
r_00003370,sku_03_08,хлеб,1,115.31,115.31,false,false,false
r_00003371,sku_23_00,детские каши,1,63.19,63.19,false,false,false
r_00003371,sku_23_01,детские каши,1,97.14,89.12,true,false,false
r_00003371,sku_23_02,детские каши,1,91.32,76.87,true,false,false
r_00003371,sku_26_03,детская гигиена,1,110.88,96.81,true,false,false
r_00003371,sku_00_04,молочка,1,80.14,80.14,false,false,false
r_00003371,sku_26_05,детская гигиена,1,131.07,131.07,false,false,false
r_00003372,sku_21_00,подгузники,1,132.62,120.87,true,false,false
r_00003372,sku_21_01,подгузники,1,116.89,101.16,true,false,false
r_00003372,sku_03_02,хлеб,1,84.05,84.05,false,false,false
r_00003372,sku_23_03,детские каши,1,92.01,92.01,false,false,false
r_00003372,sku_09_04,крупы,1,129.08,129.08,false,false,false
r_00003372,sku_26_05,детская гигиена,1,160.88,131.90,true,false,false
r_00003372,sku_05_06,фрукты,1,78.77,40.38,false,true,false
r_00003372,sku_00_07,молочка,1,89.90,89.90,false,false,false
r_00003372,sku_23_08,детские каши,1,163.49,163.49,false,false,false
r_00003373,sku_12_00,готовая еда,1,115.08,95.55,true,false,false
r_00003373,sku_23_01,детские каши,1,188.68,151.32,true,false,false
r_00003373,sku_00_02,молочка,1,167.74,147.42,true,false,false
r_00003373,sku_26_03,детская гигиена,1,146.21,146.21,false,false,false
r_00003373,sku_03_04,хлеб,1,185.91,185.91,false,false,false
r_00003373,sku_26_05,детская гигиена,1,181.35,166.64,true,false,false
r_00003374,sku_26_00,детская гигиена,1,125.84,125.84,false,false,false
r_00003374,sku_23_01,детские каши,1,145.28,145.28,false,false,false
r_00003374,sku_00_02,молочка,1,104.51,104.51,false,false,false
r_00003374,sku_04_03,овощи,1,180.14,180.14,false,false,false
r_00003374,sku_26_04,детская гигиена,1,165.42,142.94,true,false,false
r_00003374,sku_21_05,подгузники,1,186.20,157.05,true,false,false
r_00003374,sku_18_06,замороженное,1,174.02,174.02,false,false,false
r_00003375,sku_21_00,подгузники,1,104.98,104.98,false,false,false
r_00003375,sku_03_01,хлеб,1,218.46,218.46,false,false,false
r_00003375,sku_24_02,детские творожки,1,210.50,210.50,false,false,false
r_00003375,sku_03_03,хлеб,1,144.18,144.18,false,false,false
r_00003375,sku_00_04,молочка,1,252.98,252.98,false,false,false
r_00003375,sku_24_05,детские творожки,1,164.56,164.56,false,false,false
r_00003375,sku_19_06,бытовая химия,1,212.09,212.09,false,false,false
r_00003375,sku_26_07,детская гигиена,1,122.58,100.78,true,false,false
r_00003376,sku_14_00,снеки,1,79.43,79.43,false,false,false
r_00003376,sku_26_01,детская гигиена,1,87.16,87.16,false,false,false
r_00003376,sku_18_02,замороженное,1,95.53,75.58,true,false,false
r_00003376,sku_26_03,детская гигиена,1,76.80,76.80,false,false,false
r_00003376,sku_00_04,молочка,1,91.76,91.76,false,false,false
r_00003376,sku_26_05,детская гигиена,1,52.19,52.19,false,false,false
r_00003376,sku_21_06,подгузники,1,108.63,88.49,true,false,false
r_00003376,sku_26_07,детская гигиена,1,82.63,66.93,true,false,false
r_00003376,sku_26_08,детская гигиена,1,91.01,91.01,false,false,false
r_00003376,sku_23_09,детские каши,1,82.39,82.39,false,false,false
r_00003376,sku_04_10,овощи,1,57.93,57.93,false,false,false
r_00003377,sku_23_00,детские каши,1,166.74,166.74,false,false,false
r_00003377,sku_03_01,хлеб,1,155.57,141.03,true,false,false
r_00003377,sku_00_02,молочка,1,110.74,92.42,true,false,false
r_00003377,sku_23_03,детские каши,1,191.58,152.00,true,false,false
r_00003377,sku_21_04,подгузники,1,254.81,254.81,false,false,false
r_00003377,sku_00_05,молочка,1,212.53,212.53,false,false,false
r_00003377,sku_26_06,детская гигиена,1,199.74,159.28,true,false,false
r_00003378,sku_03_00,хлеб,1,83.69,67.63,true,false,false
r_00003378,sku_14_01,снеки,1,210.76,180.40,true,false,false
r_00003378,sku_23_02,детские каши,1,143.54,128.99,true,false,false
r_00003378,sku_05_03,фрукты,1,156.83,156.83,false,false,false
r_00003378,sku_21_04,подгузники,1,100.67,90.58,true,false,false
r_00003378,sku_21_05,подгузники,1,119.13,119.13,false,false,false
r_00003378,sku_03_06,хлеб,1,198.41,163.60,true,false,false
r_00003379,sku_26_00,детская гигиена,1,164.58,164.58,false,false,false
r_00003379,sku_21_01,подгузники,1,132.64,132.64,false,false,false
r_00003379,sku_23_02,детские каши,1,106.54,106.54,false,false,false
r_00003379,sku_03_03,хлеб,1,78.59,78.59,false,false,false
r_00003379,sku_28_04,табак,1,127.35,104.37,true,false,true
r_00003379,sku_03_05,хлеб,1,83.16,83.16,false,false,false
r_00003379,sku_26_06,детская гигиена,1,80.16,67.23,true,false,false
r_00003379,sku_03_07,хлеб,1,90.75,72.75,true,false,false
r_00003379,sku_26_08,детская гигиена,1,116.26,116.26,false,false,false
r_00003380,sku_00_00,молочка,1,253.44,253.44,false,false,false
r_00003380,sku_23_01,детские каши,1,115.67,115.67,false,false,false
r_00003380,sku_03_02,хлеб,1,119.37,119.37,false,false,false
r_00003380,sku_25_03,заменители грудного молока,1,150.98,137.52,true,false,true
r_00003380,sku_00_04,молочка,1,275.28,275.28,false,false,false
r_00003381,sku_03_00,хлеб,1,213.06,213.06,false,false,false
r_00003381,sku_07_01,курица,1,244.95,211.26,true,false,false
r_00003381,sku_21_02,подгузники,1,286.18,245.12,true,false,false
r_00003381,sku_26_03,детская гигиена,1,134.06,119.68,true,false,false
r_00003381,sku_04_04,овощи,1,134.14,105.57,true,false,false
r_00003381,sku_23_05,детские каши,1,261.14,261.14,false,false,false
r_00003382,sku_00_00,молочка,1,183.39,156.37,true,false,false
r_00003382,sku_25_01,заменители грудного молока,1,183.39,183.39,false,false,true
r_00003382,sku_12_02,готовая еда,1,213.83,179.30,true,false,false
r_00003382,sku_21_03,подгузники,1,231.69,231.69,false,false,false
r_00003382,sku_28_04,табак,1,298.29,235.34,true,false,true
r_00003383,sku_03_00,хлеб,1,104.29,91.53,true,false,false
r_00003383,sku_00_01,молочка,1,123.89,105.61,true,false,false
r_00003383,sku_21_02,подгузники,1,108.39,108.39,false,false,false
r_00003383,sku_26_03,детская гигиена,1,198.92,171.97,true,false,false
r_00003383,sku_23_04,детские каши,1,119.75,103.92,true,false,false
r_00003383,sku_26_05,детская гигиена,1,163.05,163.05,false,false,false
r_00003383,sku_00_06,молочка,1,141.22,141.22,false,false,false
r_00003383,sku_28_07,табак,1,176.07,176.07,false,false,true
r_00003383,sku_23_08,детские каши,1,78.28,78.28,false,false,false
r_00003383,sku_03_09,хлеб,1,157.69,157.69,false,false,false
r_00003384,sku_03_00,хлеб,1,71.60,60.77,true,false,false
r_00003384,sku_21_01,подгузники,1,109.63,109.63,false,false,false
r_00003384,sku_23_02,детские каши,1,84.04,84.04,false,false,false
r_00003384,sku_03_03,хлеб,1,77.18,77.18,false,false,false
r_00003384,sku_26_04,детская гигиена,1,57.54,57.54,false,false,false
r_00003384,sku_23_05,детские каши,1,76.09,76.09,false,false,false
r_00003384,sku_24_06,детские творожки,1,104.53,104.53,false,false,false
r_00003384,sku_03_07,хлеб,1,61.18,61.18,false,false,false
r_00003384,sku_03_08,хлеб,1,69.68,39.32,true,true,false
r_00003384,sku_01_09,кефир/йогурты,1,105.45,105.45,false,false,false
r_00003384,sku_26_10,детская гигиена,1,59.03,59.03,false,false,false
r_00003385,sku_21_00,подгузники,1,225.36,188.92,true,false,false
r_00003385,sku_13_01,выпечка,1,297.27,297.27,false,false,false
r_00003385,sku_00_02,молочка,1,231.21,193.42,true,false,false
r_00003385,sku_23_03,детские каши,1,211.65,183.54,true,false,false
r_00003385,sku_21_04,подгузники,1,321.32,321.32,false,false,false
r_00003385,sku_26_05,детская гигиена,1,135.05,135.05,false,false,false
r_00003386,sku_03_00,хлеб,1,189.53,122.03,true,true,false
r_00003386,sku_26_01,детская гигиена,1,218.01,191.42,true,false,false
r_00003386,sku_03_02,хлеб,1,218.62,218.62,false,false,false
r_00003386,sku_26_03,детская гигиена,1,107.92,107.92,false,false,false
r_00003386,sku_17_04,сладкое,1,237.64,237.64,false,false,false
r_00003387,sku_21_00,подгузники,1,91.94,91.94,false,false,false
r_00003387,sku_26_01,детская гигиена,1,118.54,118.54,false,false,false
r_00003387,sku_23_02,детские каши,1,188.96,164.92,true,false,false
r_00003387,sku_23_03,детские каши,1,122.63,98.00,true,false,false
r_00003387,sku_21_04,подгузники,1,98.86,98.86,false,false,false
r_00003387,sku_26_05,детская гигиена,1,179.14,179.14,false,false,false
r_00003387,sku_23_06,детские каши,1,170.30,144.44,true,false,false
r_00003387,sku_13_07,выпечка,1,169.54,169.54,false,false,false
r_00003387,sku_17_08,сладкое,1,150.11,150.11,false,false,false
r_00003388,sku_21_00,подгузники,1,89.74,72.12,true,false,false
r_00003388,sku_21_01,подгузники,1,110.32,110.32,false,false,false
r_00003388,sku_07_02,курица,1,128.09,128.09,false,false,false
r_00003388,sku_26_03,детская гигиена,1,123.88,123.88,false,false,false
r_00003388,sku_03_04,хлеб,1,150.91,150.91,false,false,false
r_00003388,sku_00_05,молочка,1,92.48,92.48,false,false,false
r_00003388,sku_00_06,молочка,1,72.78,72.78,false,false,false
r_00003388,sku_21_07,подгузники,1,160.67,160.67,false,false,false
r_00003389,sku_16_00,кофе/чай,1,94.78,94.78,false,false,false
r_00003389,sku_00_01,молочка,1,118.74,118.74,false,false,false
r_00003389,sku_00_02,молочка,1,124.82,105.13,true,false,false
r_00003389,sku_23_03,детские каши,1,158.02,158.02,false,false,false
r_00003389,sku_03_04,хлеб,1,120.61,120.61,false,false,false
r_00003389,sku_21_05,подгузники,1,131.35,131.35,false,false,false
r_00003389,sku_15_06,напитки,1,158.29,140.96,true,false,false
r_00003389,sku_00_07,молочка,1,99.56,99.56,false,false,false
r_00003389,sku_11_08,консервы,1,155.04,123.61,true,false,false
r_00003390,sku_23_00,детские каши,1,94.08,73.83,true,false,false
r_00003390,sku_26_01,детская гигиена,1,102.47,102.47,false,false,false
r_00003390,sku_23_02,детские каши,1,86.86,86.86,false,false,false
r_00003390,sku_10_03,макароны,1,147.17,147.17,false,false,false
r_00003390,sku_03_04,хлеб,1,68.05,68.05,false,false,false
r_00003390,sku_26_05,детская гигиена,1,108.75,96.09,true,false,false
r_00003390,sku_02_06,творог,1,176.23,152.18,true,false,false
r_00003390,sku_23_07,детские каши,1,80.60,80.60,false,false,false
r_00003390,sku_00_08,молочка,1,100.52,100.52,false,false,false
r_00003390,sku_26_09,детская гигиена,1,111.25,111.25,false,false,false
r_00003390,sku_13_10,выпечка,1,116.54,116.54,false,false,false
r_00003391,sku_22_00,детское пюре,1,88.02,88.02,false,false,false
r_00003391,sku_03_01,хлеб,1,130.70,114.07,true,false,false
r_00003391,sku_26_02,детская гигиена,1,136.73,136.73,false,false,false
r_00003391,sku_00_03,молочка,1,128.35,128.35,false,false,false
r_00003391,sku_21_04,подгузники,1,112.24,112.24,false,false,false
r_00003391,sku_03_05,хлеб,1,102.51,102.51,false,false,false
r_00003391,sku_00_06,молочка,1,97.37,83.52,true,false,false
r_00003391,sku_03_07,хлеб,1,56.74,49.92,true,false,false
r_00003391,sku_19_08,бытовая химия,1,68.97,68.97,false,false,false
r_00003392,sku_23_00,детские каши,1,90.81,90.81,false,false,false
r_00003392,sku_04_01,овощи,1,88.60,88.60,false,false,false
r_00003392,sku_21_02,подгузники,1,116.45,116.45,false,false,false
r_00003392,sku_23_03,детские каши,1,79.66,73.10,true,false,false
r_00003392,sku_26_04,детская гигиена,1,94.29,94.29,false,false,false
r_00003392,sku_00_05,молочка,1,101.82,101.82,false,false,false
r_00003392,sku_26_06,детская гигиена,1,147.04,147.04,false,false,false
r_00003392,sku_23_07,детские каши,1,87.34,87.34,false,false,false
r_00003392,sku_11_08,консервы,1,83.43,70.22,true,false,false
r_00003392,sku_02_09,творог,1,70.16,55.92,true,false,false
r_00003392,sku_26_10,детская гигиена,1,89.23,89.23,false,false,false
r_00003393,sku_03_00,хлеб,1,116.71,116.71,false,false,false
r_00003393,sku_00_01,молочка,1,194.00,194.00,false,false,false
r_00003393,sku_00_02,молочка,1,140.28,140.28,false,false,false
r_00003393,sku_05_03,фрукты,1,115.87,98.02,true,false,false
r_00003393,sku_23_04,детские каши,1,167.27,145.93,true,false,false
r_00003394,sku_00_00,молочка,1,180.50,153.94,true,false,false
r_00003394,sku_26_01,детская гигиена,1,148.18,148.18,false,false,false
r_00003394,sku_26_02,детская гигиена,1,198.20,198.20,false,false,false
r_00003394,sku_03_03,хлеб,1,278.96,278.96,false,false,false
r_00003394,sku_03_04,хлеб,1,204.56,204.56,false,false,false
r_00003395,sku_23_00,детские каши,1,98.87,81.90,true,false,false
r_00003395,sku_03_01,хлеб,1,115.72,97.52,true,false,false
r_00003395,sku_23_02,детские каши,1,101.52,101.52,false,false,false
r_00003395,sku_00_03,молочка,1,157.40,157.40,false,false,false
r_00003395,sku_00_04,молочка,1,148.48,123.11,true,false,false
r_00003395,sku_00_05,молочка,1,85.16,85.16,false,false,false
r_00003395,sku_03_06,хлеб,1,139.41,72.80,false,true,false
r_00003395,sku_03_07,хлеб,1,122.83,111.07,true,false,false
r_00003396,sku_21_00,подгузники,1,193.46,152.74,true,false,false
r_00003396,sku_04_01,овощи,1,115.35,115.35,false,false,false
r_00003396,sku_03_02,хлеб,1,157.83,132.37,true,false,false
r_00003396,sku_19_03,бытовая химия,1,178.59,154.38,true,false,false
r_00003396,sku_26_04,детская гигиена,1,119.20,119.20,false,false,false
r_00003396,sku_00_05,молочка,1,147.14,147.14,false,false,false
r_00003396,sku_23_06,детские каши,1,90.00,90.00,false,false,false
r_00003396,sku_00_07,молочка,1,194.15,194.15,false,false,false
r_00003397,sku_03_00,хлеб,1,87.21,87.21,false,false,false
r_00003397,sku_23_01,детские каши,1,174.61,174.61,false,false,false
r_00003397,sku_26_02,детская гигиена,1,217.73,180.46,true,false,false
r_00003397,sku_00_03,молочка,1,223.21,223.21,false,false,false
r_00003397,sku_26_04,детская гигиена,1,181.25,181.25,false,false,false
r_00003397,sku_23_05,детские каши,1,223.24,175.54,true,false,false
r_00003397,sku_16_06,кофе/чай,1,106.88,106.88,false,false,false
r_00003398,sku_23_00,детские каши,1,129.35,129.35,false,false,false
r_00003398,sku_00_01,молочка,1,141.75,73.16,false,true,false
r_00003398,sku_25_02,заменители грудного молока,1,126.36,126.36,false,false,true
r_00003398,sku_23_03,детские каши,1,173.25,173.25,false,false,false
r_00003398,sku_11_04,консервы,1,92.90,92.90,false,false,false
r_00003398,sku_08_05,рыба,1,169.13,169.13,false,false,false
r_00003449,sku_21_00,подгузники,1,53.58,41.98,true,false,false
r_00003449,sku_26_01,детская гигиена,1,107.13,91.40,true,false,false
r_00003449,sku_03_02,хлеб,1,54.63,54.63,false,false,false
r_00003449,sku_26_03,детская гигиена,1,47.31,47.31,false,false,false
r_00003449,sku_00_04,молочка,1,108.14,108.14,false,false,false
r_00003449,sku_00_05,молочка,1,85.49,85.49,false,false,false
r_00003449,sku_26_06,детская гигиена,1,84.45,84.45,false,false,false
r_00003449,sku_05_07,фрукты,1,52.40,42.30,true,false,false
r_00003449,sku_05_08,фрукты,1,75.72,66.32,true,false,false
r_00003449,sku_00_09,молочка,1,43.00,43.00,false,false,false
r_00003449,sku_05_10,фрукты,1,49.47,44.26,true,false,false
r_00003450,sku_00_00,молочка,1,146.43,119.53,true,false,false
r_00003450,sku_21_01,подгузники,1,211.83,211.83,false,false,false
r_00003450,sku_00_02,молочка,1,121.25,81.58,false,true,false
r_00003450,sku_05_03,фрукты,1,141.73,141.73,false,false,false
r_00003450,sku_05_04,фрукты,1,209.99,209.99,false,false,false
r_00003450,sku_15_05,напитки,1,190.09,190.09,false,false,false
r_00003450,sku_21_06,подгузники,1,184.09,184.09,false,false,false
r_00003451,sku_21_00,подгузники,1,203.40,203.40,false,false,false
r_00003451,sku_05_01,фрукты,1,169.85,155.53,true,false,false
r_00003451,sku_21_02,подгузники,1,120.56,99.88,true,false,false
r_00003451,sku_00_03,молочка,1,132.81,132.81,false,false,false
r_00003451,sku_01_04,кефир/йогурты,1,185.26,185.26,false,false,false
r_00003451,sku_05_05,фрукты,1,104.45,104.45,false,false,false
r_00003452,sku_26_00,детская гигиена,1,143.79,143.79,false,false,false
r_00003452,sku_26_01,детская гигиена,1,278.86,278.86,false,false,false
r_00003452,sku_26_02,детская гигиена,1,147.21,132.73,true,false,false
r_00003452,sku_03_03,хлеб,1,289.00,289.00,false,false,false
r_00003452,sku_03_04,хлеб,1,214.35,188.01,true,false,false
r_00003453,sku_04_00,овощи,1,66.15,55.81,true,false,false
r_00003453,sku_26_01,детская гигиена,1,93.27,93.27,false,false,false
r_00003453,sku_21_02,подгузники,1,53.59,42.69,true,false,false
r_00003453,sku_25_03,заменители грудного молока,1,52.89,52.89,false,false,true
r_00003453,sku_26_04,детская гигиена,1,59.44,49.30,true,false,false
r_00003453,sku_03_05,хлеб,1,85.00,85.00,false,false,false
r_00003453,sku_00_06,молочка,1,75.77,51.58,false,true,false
r_00003453,sku_03_07,хлеб,1,70.34,62.86,true,false,false
r_00003453,sku_17_08,сладкое,1,105.61,105.61,false,false,false
r_00003453,sku_03_09,хлеб,1,54.89,54.89,false,false,false
r_00003453,sku_05_10,фрукты,1,69.33,61.88,true,false,false
r_00003454,sku_03_00,хлеб,1,217.59,217.59,false,false,false
r_00003454,sku_00_01,молочка,1,174.23,139.87,true,false,false
r_00003454,sku_03_02,хлеб,1,223.33,185.91,true,false,false
r_00003454,sku_05_03,фрукты,1,90.22,71.97,true,false,false
r_00003454,sku_15_04,напитки,1,207.28,170.26,true,false,false
r_00003454,sku_00_05,молочка,1,220.36,220.36,false,false,false
r_00003455,sku_00_00,молочка,1,131.27,131.27,false,false,false
r_00003455,sku_03_01,хлеб,1,234.23,234.23,false,false,false
r_00003455,sku_05_02,фрукты,1,201.31,185.02,true,false,false
r_00003455,sku_12_03,готовая еда,1,273.61,273.61,false,false,false
r_00003455,sku_05_04,фрукты,1,149.29,149.29,false,false,false
r_00003456,sku_21_00,подгузники,1,103.16,103.16,false,false,false
r_00003456,sku_05_01,фрукты,1,78.52,78.52,false,false,false
r_00003456,sku_03_02,хлеб,1,75.16,59.04,true,false,false
r_00003456,sku_03_03,хлеб,1,127.87,127.87,false,false,false
r_00003456,sku_00_04,молочка,1,126.84,108.53,true,false,false
r_00003456,sku_14_05,снеки,1,83.61,83.61,false,false,false
r_00003456,sku_25_06,заменители грудного молока,1,83.57,66.52,true,false,true
r_00003456,sku_18_07,замороженное,1,76.37,76.37,false,false,false
r_00003456,sku_00_08,молочка,1,79.71,79.71,false,false,false
r_00003456,sku_03_09,хлеб,1,113.93,97.05,true,false,false
r_00003456,sku_03_10,хлеб,1,101.78,101.78,false,false,false
r_00003457,sku_18_00,замороженное,1,196.52,196.52,false,false,false
r_00003457,sku_21_01,подгузники,1,96.22,96.22,false,false,false
r_00003457,sku_21_02,подгузники,1,160.17,160.17,false,false,false
r_00003457,sku_05_03,фрукты,1,185.10,150.50,true,false,false
r_00003457,sku_16_04,кофе/чай,1,167.71,138.81,true,false,false
r_00003458,sku_03_00,хлеб,1,168.31,168.31,false,false,false
r_00003458,sku_18_01,замороженное,1,113.36,113.36,false,false,false
r_00003458,sku_05_02,фрукты,1,150.81,150.81,false,false,false
r_00003458,sku_03_03,хлеб,1,220.54,189.43,true,false,false
r_00003458,sku_21_04,подгузники,1,276.32,276.32,false,false,false
r_00003459,sku_26_00,детская гигиена,1,154.69,154.69,false,false,false
r_00003459,sku_05_01,фрукты,1,75.89,67.97,true,false,false
r_00003459,sku_12_02,готовая еда,1,154.27,123.32,true,false,false
r_00003459,sku_03_03,хлеб,1,111.54,111.54,false,false,false
r_00003459,sku_00_04,молочка,1,107.39,94.30,true,false,false
r_00003459,sku_00_05,молочка,1,92.22,92.22,false,false,false
r_00003459,sku_06_06,мясо,1,78.15,78.15,false,false,false
r_00003459,sku_26_07,детская гигиена,1,109.25,109.25,false,false,false
r_00003459,sku_00_08,молочка,1,130.47,130.47,false,false,false
r_00003460,sku_26_00,детская гигиена,1,220.19,220.19,false,false,false
r_00003460,sku_09_01,крупы,1,159.86,159.86,false,false,false
r_00003460,sku_05_02,фрукты,1,216.49,180.13,true,false,false
r_00003460,sku_21_03,подгузники,1,179.91,179.91,false,false,false
r_00003460,sku_03_04,хлеб,1,225.98,225.98,false,false,false
r_00003461,sku_20_00,гигиена,1,108.08,108.08,false,false,false
r_00003461,sku_10_01,макароны,1,90.04,90.04,false,false,false
r_00003461,sku_05_02,фрукты,1,98.71,98.71,false,false,false
r_00003461,sku_00_03,молочка,1,90.04,79.06,true,false,false
r_00003461,sku_27_04,алкоголь,1,133.79,133.79,false,false,true
r_00003461,sku_00_05,молочка,1,160.41,160.41,false,false,false
r_00003461,sku_03_06,хлеб,1,83.31,83.31,false,false,false
r_00003461,sku_26_07,детская гигиена,1,163.75,163.75,false,false,false
r_00003461,sku_21_08,подгузники,1,152.20,135.60,true,false,false
r_00003461,sku_25_09,заменители грудного молока,1,83.90,76.08,true,false,true
r_00003462,sku_01_00,кефир/йогурты,1,85.54,72.79,true,false,false
r_00003462,sku_02_01,творог,1,209.29,173.49,true,false,false
r_00003462,sku_17_02,сладкое,1,170.23,170.23,false,false,false
r_00003462,sku_05_03,фрукты,1,158.98,158.98,false,false,false
r_00003462,sku_03_04,хлеб,1,208.57,208.57,false,false,false
r_00003462,sku_05_05,фрукты,1,115.48,115.48,false,false,false
r_00003462,sku_21_06,подгузники,1,144.45,118.85,true,false,false
r_00003463,sku_05_00,фрукты,1,91.55,91.55,false,false,false
r_00003463,sku_00_01,молочка,1,189.29,159.35,true,false,false
r_00003463,sku_14_02,снеки,1,99.47,99.47,false,false,false
r_00003463,sku_05_03,фрукты,1,79.14,69.52,true,false,false
r_00003463,sku_03_04,хлеб,1,155.33,155.33,false,false,false
r_00003463,sku_26_05,детская гигиена,1,90.69,81.53,true,false,false
r_00003463,sku_00_06,молочка,1,109.99,64.18,false,true,false
r_00003463,sku_05_07,фрукты,1,104.90,104.90,false,false,false
r_00003464,sku_21_00,подгузники,1,91.21,91.21,false,false,false
r_00003464,sku_07_01,курица,1,179.30,143.09,true,false,false
r_00003464,sku_00_02,молочка,1,150.15,150.15,false,false,false
r_00003464,sku_05_03,фрукты,1,100.40,83.30,true,false,false
r_00003464,sku_12_04,готовая еда,1,120.01,108.96,true,false,false
r_00003464,sku_21_05,подгузники,1,154.89,126.79,true,false,false
