user_id,family_id,network_home,x5_segment,is_app_user,behavior_type,child_stage,city_bucket,base_freq_per_week,avg_check_rub,promo_share,markdown_share,top_categories
u_000387,family_000387,ТСЧ,дети до 3,true,охотник,1-2,6,2.42,853.2,0.5,0.25,молочка;фрукты;подгузники;хлеб;детские каши
u_000388,family_000388,ТС5,дети до 3,true,категорийный,1-2,2,1.6,676.8,0.3,0.05,хлеб;молочка;подгузники;фрукты;детские каши
u_000389,family_000389,ТСЧ,зрелые,true,хозяин,none,17,1.69,711.0,0.3,0.05,мясо;молочка;фрукты;хлеб;гигиена
u_000390,family_000390,ТС5,дети до 3,true,хозяин,2-3,20,1.58,676.8,0.3,0.05,хлеб;детская гигиена;детские каши;фрукты;подгузники
u_000391,family_000391,ТС5,дети до 3,true,хозяин,9-12,2,2.26,676.8,0.3,0.05,фрукты;детские каши;хлеб;подгузники;молочка
u_000392,family_000392,ТС5,зрелые,true,хозяин,none,16,1.45,564.0,0.3,0.05,молочка;фрукты;гигиена;мясо;хлеб
u_000393,family_000393,ТС5,дети до 3,true,хозяин,0-6,20,2.94,676.8,0.3,0.05,хлеб;молочка;детская гигиена;фрукты;детские каши
u_000394,family_000394,ТСЧ,дети до 3,true,хозяин,6-9,15,2.0,853.2,0.3,0.05,фрукты;хлеб;детские каши;молочка;детская гигиена
u_000395,family_000395,ТСХ,молодёжь,true,охотник,none,8,0.5,878.0,0.5,0.25,напитки;фрукты;молочка;выпечка;готовая еда
u_000396,family_000396,ТС5,молодёжь,true,хозяин,none,14,0.61,564.0,0.3,0.05,молочка;снеки;фрукты;готовая еда;выпечка
u_000397,family_000397,ТС5,зрелые,true,хозяин,none,11,1.11,564.0,0.3,0.05,фрукты;молочка;мясо;крупы;хлеб
u_000398,family_000398,ТС5,дети до 3,true,охотник,1-2,1,2.3,676.8,0.5,0.25,подгузники;фрукты;детские каши;молочка;детская гигиена
u_000399,family_000399,ТСЧ,зрелые,true,категорийный,none,19,1.17,711.0,0.3,0.05,гигиена;хлеб;молочка;фрукты;овощи
u_000400,family_000400,ТС5,зрелые,true,хозяин,none,13,1.42,564.0,0.3,0.05,мясо;крупы;хлеб;овощи;гигиена
u_000401,family_000401,ТСЧ,старшие,true,хозяин,none,5,2.28,711.0,0.3,0.05,творог;рыба;овощи;хлеб;крупы
u_000402,family_000402,ТСХ,старшие,true,охотник,none,7,2.42,878.0,0.5,0.25,рыба;овощи;творог;хлеб;молочка
u_000403,family_000403,ТСЧ,зрелые,true,категорийный,none,17,1.54,711.0,0.3,0.05,крупы;овощи;молочка;гигиена;фрукты
u_000404,family_000404,ТС5,дети до 3,true,охотник,1-2,18,1.93,676.8,0.5,0.25,детские каши;подгузники;фрукты;хлеб;детская гигиена
u_000405,family_000405,ТС5,дети до 3,true,хозяин,6-9,10,2.53,676.8,0.3,0.05,детская гигиена;подгузники;молочка;фрукты;детские каши
u_000406,family_000406,ТС5,дети до 3,true,охотник,2-3,8,2.61,676.8,0.5,0.25,фрукты;детские каши;детская гигиена;молочка;хлеб
u_000407,family_000407,ТС5,молодёжь,true,хозяин,none,14,1.46,564.0,0.3,0.05,фрукты;напитки;готовая еда;выпечка;снеки
u_000408,family_000408,ТС5,зрелые,true,охотник,none,15,1.83,564.0,0.5,0.25,крупы;гигиена;овощи;хлеб;мясо
u_000409,family_000409,ТСЧ,вредные привычки,true,хозяин,none,3,0.99,711.0,0.3,0.05,хлеб;крупы;мясо;молочка;гигиена
u_000410,family_000410,ТС5,молодёжь,true,хозяин,none,6,1.08,564.0,0.3,0.05,напитки;готовая еда;фрукты;снеки;молочка
u_000411,family_000411,ТС5,старшие,true,хозяин,none,20,3.69,564.0,0.3,0.05,овощи;хлеб;рыба;молочка;крупы
u_000412,family_000412,ТС5,старшие,true,хозяин,none,17,2.32,564.0,0.3,0.05,творог;рыба;хлеб;молочка;крупы
u_000413,family_000413,ТС5,молодёжь,true,хозяин,none,12,0.79,564.0,0.3,0.05,молочка;фрукты;выпечка;напитки;готовая еда
u_000414,family_000414,ТС5,молодёжь,true,хозяин,none,20,1.42,564.0,0.3,0.05,снеки;готовая еда;напитки;фрукты;молочка
u_000415,family_000415,ТС5,дети до 3,true,хозяин,2-3,12,2.27,676.8,0.3,0.05,фрукты;детские каши;хлеб;подгузники;детская гигиена
u_000416,family_000416,ТСЧ,молодёжь,true,хозяин,none,4,0.67,711.0,0.3,0.05,молочка;фрукты;готовая еда;напитки;выпечка
u_000417,family_000417,ТС5,дети до 3,true,хозяин,1-2,4,1.81,676.8,0.3,0.05,хлеб;детские каши;подгузники;молочка;фрукты
u_000418,family_000418,ТС5,зрелые,true,хозяин,none,3,1.05,564.0,0.3,0.05,гигиена;овощи;мясо;молочка;крупы
u_000419,family_000419,ТСЧ,старшие,true,хозяин,none,15,3.26,711.0,0.3,0.05,хлеб;овощи;молочка;крупы;рыба
u_000420,family_000420,ТС5,дети до 3,true,охотник,2-3,2,2.55,676.8,0.5,0.25,подгузники;молочка;хлеб;детская гигиена;фрукты
u_000421,family_000421,ТС5,молодёжь,true,категорийный,none,13,0.9,564.0,0.3,0.05,фрукты;готовая еда;выпечка;молочка;напитки
u_000422,family_000422,ТС5,вредные привычки,true,охотник,none,18,1.09,564.0,0.5,0.25,крупы;хлеб;овощи;мясо;молочка
u_000423,family_000423,ТС5,дети до 3,true,хозяин,0-6,19,2.39,676.8,0.3,0.05,фрукты;хлеб;подгузники;детская гигиена;детские каши
u_000424,family_000424,ТСХ,зрелые,true,хозяин,none,14,1.91,878.0,0.3,0.05,гигиена;мясо;хлеб;крупы;молочка
u_000425,family_000425,ТС5,зрелые,true,хозяин,none,6,1.67,564.0,0.3,0.05,мясо;молочка;гигиена;фрукты;овощи
u_000426,family_000426,ТС5,молодёжь,true,хозяин,none,4,0.7,564.0,0.3,0.05,молочка;выпечка;напитки;снеки;готовая еда
u_000427,family_000427,ТС5,молодёжь,true,хозяин,none,3,1.4,564.0,0.3,0.05,напитки;выпечка;молочка;снеки;фрукты
u_000428,family_000428,ТС5,молодёжь,true,хозяин,none,11,1.46,564.0,0.3,0.05,снеки;готовая еда;напитки;молочка;выпечка
u_000429,family_000429,ТСХ,зрелые,true,хозяин,none,12,1.13,878.0,0.3,0.05,крупы;овощи;фрукты;мясо;хлеб
u_000430,family_000430,ТС5,молодёжь,true,хозяин,none,6,1.15,564.0,0.3,0.05,готовая еда;напитки;снеки;молочка;фрукты
u_000431,family_000431,ТС5,зрелые,true,хозяин,none,3,1.89,564.0,0.3,0.05,гигиена;мясо;молочка;фрукты;овощи
u_000432,family_000432,ТС5,молодёжь,true,хозяин,none,18,0.97,564.0,0.3,0.05,снеки;напитки;выпечка;готовая еда;фрукты
u_000433,family_000433,ТС5,дети до 3,true,хозяин,9-12,17,1.52,676.8,0.3,0.05,детская гигиена;фрукты;хлеб;молочка;подгузники
u_000434,family_000434,ТС5,молодёжь,true,категорийный,none,5,1.24,564.0,0.3,0.05,выпечка;напитки;готовая еда;фрукты;снеки
u_000435,family_000435,ТС5,молодёжь,true,хозяин,none,7,1.02,564.0,0.3,0.05,напитки;выпечка;молочка;снеки;готовая еда
u_000436,family_000436,ТС5,дети до 3,true,хозяин,2-3,9,2.75,676.8,0.3,0.05,молочка;фрукты;детская гигиена;детские каши;хлеб
u_000437,family_000437,ТС5,дети до 3,true,категорийный,2-3,9,2.06,676.8,0.3,0.05,детская гигиена;фрукты;детские каши;хлеб;молочка
u_000438,family_000438,ТС5,дети до 3,true,охотник,2-3,5,2.16,676.8,0.5,0.25,детская гигиена;подгузники;молочка;фрукты;детские каши
u_000439,family_000439,ТС5,молодёжь,true,охотник,none,4,1.16,564.0,0.5,0.25,выпечка;напитки;готовая еда;снеки;молочка
u_000440,family_000440,ТС5,дети до 3,true,охотник,1-2,1,1.87,676.8,0.5,0.25,детская гигиена;фрукты;хлеб;подгузники;молочка
u_000441,family_000441,ТСЧ,молодёжь,true,хозяин,none,6,1.02,711.0,0.3,0.05,выпечка;молочка;готовая еда;напитки;снеки
u_000442,family_000442,ТСЧ,молодёжь,true,охотник,none,16,1.37,711.0,0.5,0.25,снеки;фрукты;выпечка;напитки;готовая еда
u_000443,family_000443,ТСХ,зрелые,true,хозяин,none,17,1.26,878.0,0.3,0.05,крупы;гигиена;овощи;фрукты;мясо
u_000444,family_000444,ТС5,молодёжь,true,хозяин,none,4,0.52,564.0,0.3,0.05,молочка;фрукты;выпечка;готовая еда;напитки
u_000445,family_000445,ТС5,старшие,true,хозяин,none,18,3.01,564.0,0.3,0.05,молочка;рыба;хлеб;овощи;творог
u_000446,family_000446,ТСЧ,дети до 3,true,хозяин,1-2,17,2.13,853.2,0.3,0.05,подгузники;фрукты;детские каши;хлеб;детская гигиена
u_000447,family_000447,ТСХ,дети до 3,true,охотник,2-3,4,2.14,1053.6,0.5,0.25,молочка;детские каши;детская гигиена;подгузники;фрукты
u_000448,family_000448,ТС5,дети до 3,true,хозяин,0-6,1,2.37,676.8,0.3,0.05,подгузники;фрукты;хлеб;детская гигиена;детские каши
u_000449,family_000449,ТС5,молодёжь,true,хозяин,none,5,0.93,564.0,0.3,0.05,молочка;напитки;фрукты;выпечка;снеки
u_000450,family_000450,ТС5,дети до 3,true,категорийный,1-2,7,2.12,676.8,0.3,0.05,фрукты;детские каши;детская гигиена;хлеб;молочка
u_000451,family_000451,ТС5,молодёжь,true,хозяин,none,13,1.24,564.0,0.3,0.05,фрукты;готовая еда;снеки;выпечка;молочка
u_000452,family_000452,ТС5,дети до 3,true,охотник,2-3,20,2.55,676.8,0.5,0.25,хлеб;подгузники;детская гигиена;детские каши;фрукты
u_000453,family_000453,ТСЧ,старшие,true,хозяин,none,20,2.87,711.0,0.3,0.05,молочка;овощи;крупы;хлеб;рыба
u_000454,family_000454,ТС5,зрелые,true,категорийный,none,13,1.61,564.0,0.3,0.05,мясо;овощи;гигиена;молочка;фрукты
u_000455,family_000455,ТС5,дети до 3,true,хозяин,2-3,10,1.79,676.8,0.3,0.05,фрукты;хлеб;детская гигиена;молочка;подгузники
u_000456,family_000456,ТС5,молодёжь,true,охотник,none,6,0.59,564.0,0.5,0.25,напитки;выпечка;фрукты;молочка;снеки
u_000457,family_000457,ТС5,молодёжь,true,хозяин,none,3,1.42,564.0,0.3,0.05,молочка;напитки;фрукты;снеки;выпечка
u_000458,family_000458,ТС5,старшие,true,хозяин,none,13,3.15,564.0,0.3,0.05,овощи;крупы;хлеб;рыба;молочка
u_000459,family_000459,ТС5,дети до 3,true,хозяин,0-6,17,2.94,676.8,0.3,0.05,фрукты;хлеб;молочка;детские каши;детская гигиена
u_000460,family_000460,ТСЧ,дети до 3,true,охотник,9-12,15,2.52,853.2,0.5,0.25,фрукты;подгузники;детские каши;хлеб;детская гигиена
u_000461,family_000461,ТС5,дети до 3,true,категорийный,6-9,11,2.12,676.8,0.3,0.05,молочка;фрукты;подгузники;хлеб;детская гигиена
u_000462,family_000462,ТС5,молодёжь,true,охотник,none,11,0.58,564.0,0.5,0.25,снеки;выпечка;напитки;фрукты;готовая еда
u_000463,family_000463,ТСЧ,вредные привычки,true,категорийный,none,7,1.3,711.0,0.3,0.05,хлеб;гигиена;крупы;овощи;молочка
u_000464,family_000464,ТС5,зрелые,true,охотник,none,12,1.16,564.0,0.5,0.25,молочка;гигиена;крупы;фрукты;овощи
u_000465,family_000465,ТС5,зрелые,true,категорийный,none,16,1.37,564.0,0.3,0.05,овощи;фрукты;мясо;гигиена;хлеб
u_000466,family_000466,ТС5,зрелые,true,хозяин,none,13,1.22,564.0,0.3,0.05,мясо;хлеб;молочка;фрукты;крупы
u_000467,family_000467,ТСЧ,молодёжь,true,хозяин,none,6,0.96,711.0,0.3,0.05,готовая еда;молочка;выпечка;снеки;фрукты
u_000468,family_000468,ТС5,молодёжь,true,хозяин,none,11,0.86,564.0,0.3,0.05,напитки;снеки;фрукты;готовая еда;молочка
u_000469,family_000469,ТС5,дети до 3,true,хозяин,1-2,14,1.82,676.8,0.3,0.05,хлеб;молочка;фрукты;детская гигиена;детские каши
u_000470,family_000470,ТС5,дети до 3,true,категорийный,6-9,4,2.58,676.8,0.3,0.05,детская гигиена;фрукты;детские каши;хлеб;подгузники
u_000471,family_000471,ТС5,старшие,true,хозяин,none,1,2.35,564.0,0.3,0.05,хлеб;крупы;овощи;творог;рыба
u_000472,family_000472,ТС5,зрелые,true,хозяин,none,4,1.69,564.0,0.3,0.05,молочка;хлеб;овощи;фрукты;мясо
u_000473,family_000473,ТС5,зрелые,true,хозяин,none,12,1.56,564.0,0.3,0.05,гигиена;овощи;крупы;молочка;хлеб
u_000474,family_000474,ТС5,зрелые,true,категорийный,none,7,1.58,564.0,0.3,0.05,крупы;гигиена;мясо;хлеб;фрукты
u_000475,family_000475,ТС5,дети до 3,true,хозяин,1-2,3,2.07,676.8,0.3,0.05,молочка;детские каши;детская гигиена;подгузники;фрукты
u_000476,family_000476,ТС5,дети до 3,true,хозяин,0-6,3,1.74,676.8,0.3,0.05,детская гигиена;молочка;фрукты;детские каши;хлеб
u_000477,family_000477,ТСХ,зрелые,true,хозяин,none,15,1.78,878.0,0.3,0.05,овощи;крупы;мясо;фрукты;хлеб
u_000478,family_000478,ТС5,зрелые,true,хозяин,none,8,1.66,564.0,0.3,0.05,крупы;гигиена;молочка;хлеб;мясо
u_000479,family_000479,ТС5,молодёжь,true,категорийный,none,16,1.05,564.0,0.3,0.05,готовая еда;выпечка;фрукты;молочка;снеки
u_000480,family_000480,ТС5,молодёжь,true,категорийный,none,13,0.81,564.0,0.3,0.05,снеки;напитки;выпечка;молочка;готовая еда
u_000481,family_000481,ТС5,зрелые,true,хозяин,none,12,1.86,564.0,0.3,0.05,овощи;фрукты;крупы;гигиена;мясо
u_000482,family_000482,ТС5,старшие,true,охотник,none,6,3.18,564.0,0.5,0.25,хлеб;творог;рыба;овощи;крупы
u_000483,family_000483,ТСЧ,дети до 3,true,хозяин,0-6,15,1.96,853.2,0.3,0.05,детские каши;молочка;детская гигиена;хлеб;подгузники
u_000484,family_000484,ТС5,зрелые,true,охотник,none,12,1.29,564.0,0.5,0.25,мясо;молочка;фрукты;гигиена;хлеб
u_000485,family_000485,ТС5,дети до 3,true,хозяин,6-9,1,2.32,676.8,0.3,0.05,детская гигиена;детские каши;фрукты;хлеб;подгузники
u_000486,family_000486,ТС5,зрелые,true,хозяин,none,13,1.22,564.0,0.3,0.05,молочка;фрукты;хлеб;овощи;мясо
u_000487,family_000487,ТС5,дети до 3,true,хозяин,6-9,3,1.77,676.8,0.3,0.05,молочка;подгузники;детские каши;хлеб;детская гигиена
u_000488,family_000488,ТС5,дети до 3,true,хозяин,0-6,5,1.57,676.8,0.3,0.05,фрукты;подгузники;детская гигиена;хлеб;детские каши
u_000489,family_000489,ТС5,зрелые,true,охотник,none,8,1.09,564.0,0.5,0.25,молочка;фрукты;хлеб;овощи;мясо
u_000490,family_000490,ТС5,зрелые,true,категорийный,none,15,1.7,564.0,0.3,0.05,молочка;овощи;гигиена;хлеб;мясо
u_000491,family_000491,ТС5,вредные привычки,true,хозяин,none,6,0.99,564.0,0.3,0.05,гигиена;овощи;фрукты;молочка;мясо
u_000492,family_000492,ТСЧ,зрелые,true,хозяин,none,15,1.25,711.0,0.3,0.05,молочка;хлеб;фрукты;гигиена;овощи
u_000493,family_000493,ТС5,молодёжь,true,хозяин,none,10,1.44,564.0,0.3,0.05,снеки;готовая еда;молочка;фрукты;напитки
u_000494,family_000494,ТС5,молодёжь,true,охотник,none,7,1.47,564.0,0.5,0.25,снеки;выпечка;напитки;готовая еда;молочка
u_000495,family_000495,ТСХ,дети до 3,true,хозяин,6-9,1,2.95,1053.6,0.3,0.05,фрукты;детские каши;детская гигиена;хлеб;подгузники
u_000496,family_000496,ТС5,дети до 3,true,охотник,9-12,2,1.59,676.8,0.5,0.25,хлеб;детская гигиена;подгузники;детские каши;фрукты
u_000497,family_000497,ТС5,старшие,true,охотник,none,12,3.61,564.0,0.5,0.25,хлеб;крупы;молочка;овощи;творог
u_000498,family_000498,ТС5,молодёжь,true,охотник,none,16,1.21,564.0,0.5,0.25,молочка;напитки;выпечка;готовая еда;фрукты
u_000499,family_000499,ТС5,молодёжь,true,хозяин,none,20,1.41,564.0,0.3,0.05,молочка;снеки;готовая еда;напитки;выпечка
u_000500,family_000500,ТС5,зрелые,true,хозяин,none,15,1.0,564.0,0.3,0.05,крупы;мясо;фрукты;хлеб;молочка
u_000501,family_000501,ТС5,молодёжь,true,охотник,none,11,1.22,564.0,0.5,0.25,фрукты;молочка;выпечка;готовая еда;снеки
u_000502,family_000502,ТСХ,молодёжь,true,хозяин,none,14,1.14,878.0,0.3,0.05,готовая еда;фрукты;молочка;выпечка;напитки
u_000503,family_000503,ТС5,молодёжь,true,хозяин,none,7,0.6,564.0,0.3,0.05,молочка;выпечка;фрукты;напитки;снеки
u_000504,family_000504,ТС5,молодёжь,true,охотник,none,1,1.43,564.0,0.5,0.25,снеки;выпечка;готовая еда;фрукты;молочка
u_000505,family_000505,ТС5,зрелые,true,охотник,none,12,1.79,564.0,0.5,0.25,молочка;мясо;овощи;гигиена;крупы
u_000506,family_000506,ТС5,молодёжь,true,категорийный,none,17,0.6,564.0,0.3,0.05,фрукты;снеки;выпечка;готовая еда;напитки
u_000507,family_000507,ТС5,молодёжь,true,охотник,none,6,1.06,564.0,0.5,0.25,молочка;выпечка;готовая еда;напитки;снеки
u_000508,family_000508,ТС5,зрелые,true,хозяин,none,4,1.17,564.0,0.3,0.05,хлеб;мясо;фрукты;овощи;крупы
u_000509,family_000509,ТС5,старшие,true,хозяин,none,12,3.8,564.0,0.3,0.05,творог;овощи;рыба;крупы;хлеб
u_000510,family_000510,ТСЧ,дети до 3,true,хозяин,2-3,7,2.06,853.2,0.3,0.05,фрукты;молочка;хлеб;детская гигиена;детские каши
u_000511,family_000511,ТСЧ,молодёжь,true,хозяин,none,10,1.1,711.0,0.3,0.05,молочка;снеки;напитки;готовая еда;фрукты
u_000512,family_000512,ТСЧ,молодёжь,true,хозяин,none,9,1.42,711.0,0.3,0.05,молочка;фрукты;снеки;готовая еда;напитки
u_000513,family_000513,ТС5,молодёжь,true,хозяин,none,19,0.75,564.0,0.3,0.05,напитки;фрукты;готовая еда;молочка;снеки
u_000514,family_000514,ТС5,молодёжь,true,хозяин,none,11,1.29,564.0,0.3,0.05,снеки;выпечка;готовая еда;напитки;фрукты
u_000515,family_000515,ТС5,зрелые,true,хозяин,none,2,1.92,564.0,0.3,0.05,овощи;гигиена;фрукты;мясо;молочка
u_000516,family_000516,ТСЧ,молодёжь,true,охотник,none,20,1.43,711.0,0.5,0.25,фрукты;выпечка;готовая еда;снеки;молочка
u_000517,family_000517,ТС5,дети до 3,true,хозяин,6-9,5,1.58,676.8,0.3,0.05,хлеб;детские каши;фрукты;молочка;подгузники
u_000518,family_000518,ТС5,молодёжь,true,хозяин,none,5,0.84,564.0,0.3,0.05,выпечка;молочка;готовая еда;напитки;снеки
u_000519,family_000519,ТС5,вредные привычки,true,хозяин,none,5,1.56,564.0,0.3,0.05,фрукты;мясо;хлеб;гигиена;крупы
u_000520,family_000520,ТС5,молодёжь,true,охотник,none,17,0.75,564.0,0.5,0.25,готовая еда;напитки;выпечка;снеки;фрукты
u_000521,family_000521,ТС5,вредные привычки,true,хозяин,none,7,1.12,564.0,0.3,0.05,мясо;крупы;молочка;овощи;гигиена
u_000522,family_000522,ТСЧ,зрелые,true,категорийный,none,15,1.62,711.0,0.3,0.05,фрукты;молочка;хлеб;мясо;овощи
u_000523,family_000523,ТС5,зрелые,true,охотник,none,4,1.74,564.0,0.5,0.25,хлеб;мясо;гигиена;овощи;молочка
u_000524,family_000524,ТС5,зрелые,true,хозяин,none,16,1.02,564.0,0.3,0.05,хлеб;крупы;мясо;гигиена;молочка
u_000525,family_000525,ТС5,зрелые,true,хозяин,none,20,1.73,564.0,0.3,0.05,хлеб;крупы;молочка;фрукты;овощи
u_000526,family_000526,ТСЧ,дети до 3,true,хозяин,0-6,10,1.8,853.2,0.3,0.05,хлеб;фрукты;молочка;подгузники;детская гигиена
u_000527,family_000527,ТС5,молодёжь,true,хозяин,none,9,1.16,564.0,0.3,0.05,фрукты;напитки;готовая еда;выпечка;снеки
u_000528,family_000528,ТСЧ,зрелые,true,хозяин,none,13,1.51,711.0,0.3,0.05,крупы;молочка;овощи;фрукты;мясо
u_000529,family_000529,ТС5,молодёжь,true,хозяин,none,15,1.06,564.0,0.3,0.05,фрукты;готовая еда;молочка;выпечка;снеки
u_000530,family_000530,ТС5,вредные привычки,true,хозяин,none,12,1.48,564.0,0.3,0.05,овощи;крупы;гигиена;хлеб;мясо
u_000531,family_000531,ТС5,молодёжь,true,хозяин,none,13,1.39,564.0,0.3,0.05,готовая еда;молочка;напитки;фрукты;выпечка
u_000532,family_000532,ТС5,вредные привычки,true,хозяин,none,13,1.32,564.0,0.3,0.05,крупы;мясо;хлеб;фрукты;молочка
u_000533,family_000533,ТС5,дети до 3,true,хозяин,2-3,11,2.17,676.8,0.3,0.05,детская гигиена;хлеб;фрукты;молочка;подгузники
u_000534,family_000534,ТСЧ,дети до 3,true,охотник,2-3,5,2.15,853.2,0.5,0.25,детская гигиена;фрукты;хлеб;детские каши;подгузники
u_000535,family_000535,ТС5,старшие,true,хозяин,none,11,3.68,564.0,0.3,0.05,крупы;молочка;овощи;рыба;хлеб
u_000536,family_000536,ТС5,зрелые,true,охотник,none,9,1.15,564.0,0.5,0.25,хлеб;молочка;гигиена;мясо;крупы
u_000537,family_000537,ТСХ,зрелые,true,хозяин,none,19,1.61,878.0,0.3,0.05,мясо;хлеб;крупы;молочка;гигиена
u_000538,family_000538,ТС5,зрелые,true,хозяин,none,20,1.47,564.0,0.3,0.05,крупы;овощи;хлеб;фрукты;мясо
u_000539,family_000539,ТС5,молодёжь,true,хозяин,none,14,1.26,564.0,0.3,0.05,готовая еда;напитки;выпечка;фрукты;молочка
u_000540,family_000540,ТСХ,молодёжь,true,категорийный,none,15,1.37,878.0,0.3,0.05,выпечка;напитки;фрукты;готовая еда;снеки
u_000541,family_000541,ТС5,молодёжь,true,охотник,none,13,1.22,564.0,0.5,0.25,выпечка;молочка;готовая еда;напитки;фрукты
u_000542,family_000542,ТС5,зрелые,true,хозяин,none,8,1.52,564.0,0.3,0.05,фрукты;крупы;молочка;гигиена;овощи
u_000543,family_000543,ТСХ,старшие,true,хозяин,none,15,2.8,878.0,0.3,0.05,овощи;рыба;хлеб;молочка;крупы
u_000544,family_000544,ТС5,старшие,true,охотник,none,5,2.93,564.0,0.5,0.25,рыба;хлеб;молочка;овощи;творог
u_000545,family_000545,ТС5,дети до 3,true,категорийный,2-3,5,2.09,676.8,0.3,0.05,молочка;детские каши;подгузники;фрукты;детская гигиена
u_000546,family_000546,ТС5,зрелые,true,хозяин,none,15,1.09,564.0,0.3,0.05,овощи;крупы;хлеб;молочка;фрукты
u_000547,family_000547,ТС5,дети до 3,true,хозяин,2-3,13,2.59,676.8,0.3,0.05,фрукты;хлеб;детская гигиена;детские каши;молочка
u_000548,family_000548,ТС5,молодёжь,true,хозяин,none,5,0.66,564.0,0.3,0.05,снеки;фрукты;готовая еда;молочка;напитки
u_000549,family_000549,ТС5,зрелые,true,хозяин,none,6,1.12,564.0,0.3,0.05,хлеб;гигиена;молочка;овощи;мясо
u_000550,family_000550,ТС5,зрелые,true,хозяин,none,1,1.61,564.0,0.3,0.05,фрукты;хлеб;крупы;гигиена;мясо
u_000551,family_000551,ТС5,молодёжь,true,охотник,none,8,1.38,564.0,0.5,0.25,напитки;молочка;снеки;готовая еда;фрукты
u_000552,family_000552,ТС5,дети до 3,true,хозяин,0-6,19,2.76,676.8,0.3,0.05,молочка;хлеб;подгузники;детские каши;фрукты
u_000553,family_000553,ТС5,молодёжь,true,охотник,none,20,1.16,564.0,0.5,0.25,фрукты;молочка;снеки;выпечка;напитки
u_000554,family_000554,ТСЧ,молодёжь,true,хозяин,none,12,1.4,711.0,0.3,0.05,готовая еда;выпечка;фрукты;снеки;напитки
u_000555,family_000555,ТС5,зрелые,true,хозяин,none,17,1.41,564.0,0.3,0.05,хлеб;крупы;гигиена;молочка;фрукты
u_000556,family_000556,ТС5,старшие,true,хозяин,none,3,2.97,564.0,0.3,0.05,рыба;творог;овощи;крупы;хлеб
u_000557,family_000557,ТС5,дети до 3,true,охотник,6-9,20,2.34,676.8,0.5,0.25,фрукты;детские каши;хлеб;подгузники;молочка
u_000558,family_000558,ТСХ,старшие,true,хозяин,none,1,2.93,878.0,0.3,0.05,молочка;крупы;хлеб;творог;рыба
u_000559,family_000559,ТС5,дети до 3,true,охотник,0-6,7,2.54,676.8,0.5,0.25,молочка;подгузники;хлеб;детская гигиена;детские каши
u_000560,family_000560,ТСХ,молодёжь,true,хозяин,none,13,1.22,878.0,0.3,0.05,молочка;готовая еда;снеки;фрукты;выпечка
u_000561,family_000561,ТСЧ,старшие,true,хозяин,none,16,3.59,711.0,0.3,0.05,рыба;крупы;хлеб;молочка;творог
u_000562,family_000562,ТСЧ,дети до 3,true,хозяин,1-2,2,2.75,853.2,0.3,0.05,молочка;фрукты;хлеб;детские каши;подгузники
u_000563,family_000563,ТС5,зрелые,true,охотник,none,12,1.07,564.0,0.5,0.25,хлеб;овощи;молочка;крупы;гигиена
u_000564,family_000564,ТС5,зрелые,true,хозяин,none,13,1.19,564.0,0.3,0.05,молочка;овощи;крупы;гигиена;хлеб
u_000565,family_000565,ТС5,дети до 3,true,хозяин,1-2,10,1.82,676.8,0.3,0.05,молочка;детская гигиена;подгузники;фрукты;детские каши
u_000566,family_000566,ТСХ,старшие,true,хозяин,none,1,3.6,878.0,0.3,0.05,творог;крупы;рыба;хлеб;овощи
u_000567,family_000567,ТСХ,дети до 3,true,охотник,6-9,4,2.73,1053.6,0.5,0.25,фрукты;детская гигиена;хлеб;молочка;подгузники
u_000568,family_000568,ТС5,зрелые,true,хозяин,none,1,1.31,564.0,0.3,0.05,молочка;крупы;мясо;гигиена;хлеб
u_000569,family_000569,ТС5,молодёжь,true,хозяин,none,10,0.52,564.0,0.3,0.05,напитки;снеки;фрукты;готовая еда;выпечка
u_000570,family_000570,ТС5,дети до 3,true,охотник,0-6,9,1.72,676.8,0.5,0.25,молочка;подгузники;фрукты;хлеб;детские каши
u_000571,family_000571,ТС5,молодёжь,true,хозяин,none,5,1.44,564.0,0.3,0.05,напитки;молочка;снеки;готовая еда;фрукты
u_000572,family_000572,ТС5,старшие,true,хозяин,none,2,2.26,564.0,0.3,0.05,хлеб;молочка;творог;крупы;рыба
u_000573,family_000573,ТС5,вредные привычки,true,охотник,none,19,1.43,564.0,0.5,0.25,крупы;гигиена;фрукты;овощи;хлеб
u_000574,family_000574,ТС5,молодёжь,true,охотник,none,18,0.58,564.0,0.5,0.25,выпечка;молочка;снеки;готовая еда;фрукты
u_000575,family_000575,ТС5,молодёжь,true,охотник,none,15,0.97,564.0,0.5,0.25,снеки;фрукты;напитки;молочка;выпечка
u_000576,family_000576,ТС5,старшие,true,хозяин,none,11,2.91,564.0,0.3,0.05,молочка;рыба;хлеб;творог;крупы
u_000577,family_000577,ТС5,зрелые,true,хозяин,none,12,1.6,564.0,0.3,0.05,хлеб;мясо;молочка;фрукты;овощи
u_000578,family_000578,ТСХ,вредные привычки,true,охотник,none,10,1.33,878.0,0.5,0.25,фрукты;мясо;гигиена;хлеб;овощи
u_000579,family_000579,ТС5,молодёжь,true,хозяин,none,3,0.84,564.0,0.3,0.05,фрукты;молочка;выпечка;снеки;напитки
u_000580,family_000580,ТС5,молодёжь,true,охотник,none,3,1.24,564.0,0.5,0.25,фрукты;молочка;выпечка;готовая еда;снеки
