receipt_id,family_id,user_id,week,network_home,check_total_rub,savings_rub,items_count
r_00007543,family_000357,u_000357,2026-W35,ТС5,602.16,11.93,9
r_00007544,family_000357,u_000357,2026-W36,ТС5,540.83,39.15,6
r_00007545,family_000358,u_000358,2026-W26,ТСЧ,695.32,154.96,5
r_00007546,family_000358,u_000358,2026-W26,ТСЧ,599.37,75.47,11
r_00007547,family_000358,u_000358,2026-W27,ТСЧ,458.49,121.31,10
r_00007548,family_000358,u_000358,2026-W28,ТСЧ,763.28,99.13,6
r_00007549,family_000358,u_000358,2026-W29,ТСЧ,652.00,68.73,10
r_00007550,family_000358,u_000358,2026-W31,ТСЧ,728.33,57.35,5
r_00007551,family_000358,u_000358,2026-W36,ТСЧ,673.96,165.60,8
r_00007552,family_000359,u_000359,2026-W25,ТСЧ,785.14,73.04,7
r_00007553,family_000359,u_000359,2026-W25,ТСЧ,766.62,116.26,9
r_00007554,family_000359,u_000359,2026-W26,ТСЧ,668.63,81.41,6
r_00007555,family_000359,u_000359,2026-W26,ТСЧ,690.73,12.48,7
r_00007556,family_000359,u_000359,2026-W27,ТСЧ,547.53,59.79,10
r_00007557,family_000359,u_000359,2026-W28,ТСЧ,459.32,34.53,9
r_00007558,family_000359,u_000359,2026-W30,ТСЧ,569.17,30.96,8
r_00007559,family_000359,u_000359,2026-W30,ТСЧ,666.43,61.21,10
r_00007560,family_000359,u_000359,2026-W31,ТСЧ,644.47,45.99,11
r_00007561,family_000359,u_000359,2026-W31,ТСЧ,554.54,75.49,7
r_00007562,family_000359,u_000359,2026-W31,ТСЧ,634.51,35.67,8
r_00007563,family_000359,u_000359,2026-W32,ТСЧ,553.77,32.09,8
r_00007564,family_000359,u_000359,2026-W32,ТСЧ,551.02,23.71,9
r_00007565,family_000359,u_000359,2026-W33,ТСЧ,699.70,31.44,5
r_00007566,family_000359,u_000359,2026-W33,ТСЧ,712.78,111.70,10
r_00007567,family_000359,u_000359,2026-W34,ТСЧ,850.28,37.39,7
r_00007568,family_000359,u_000359,2026-W34,ТСЧ,843.85,66.98,11
r_00007569,family_000359,u_000359,2026-W35,ТСЧ,519.16,85.89,5
r_00007570,family_000359,u_000359,2026-W35,ТСЧ,843.05,83.25,9
r_00007571,family_000359,u_000359,2026-W36,ТСЧ,830.35,65.44,9
r_00007572,family_000360,u_000360,2026-W25,ТС5,389.17,32.09,9
r_00007573,family_000360,u_000360,2026-W25,ТС5,772.51,25.47,5
r_00007574,family_000360,u_000360,2026-W26,ТС5,616.60,8.87,8
r_00007575,family_000360,u_000360,2026-W26,ТС5,587.81,15.38,6
r_00007576,family_000360,u_000360,2026-W26,ТС5,411.59,54.89,10
r_00007577,family_000360,u_000360,2026-W27,ТС5,733.65,30.55,10
r_00007578,family_000360,u_000360,2026-W27,ТС5,532.04,42.05,7
r_00007579,family_000360,u_000360,2026-W27,ТС5,635.95,19.28,9
r_00007580,family_000360,u_000360,2026-W28,ТС5,638.64,16.39,8
r_00007581,family_000360,u_000360,2026-W28,ТС5,591.24,61.54,11
r_00007582,family_000360,u_000360,2026-W29,ТС5,845.27,22.20,11
r_00007583,family_000360,u_000360,2026-W29,ТС5,596.38,69.89,6
r_00007584,family_000360,u_000360,2026-W29,ТС5,627.50,89.15,7
r_00007585,family_000360,u_000360,2026-W29,ТС5,753.82,63.87,6
r_00007586,family_000360,u_000360,2026-W30,ТС5,840.59,0.00,9
r_00007587,family_000360,u_000360,2026-W30,ТС5,537.30,47.18,11
r_00007588,family_000360,u_000360,2026-W30,ТС5,763.33,35.81,8
r_00007589,family_000360,u_000360,2026-W31,ТС5,578.86,16.59,10
r_00007590,family_000360,u_000360,2026-W31,ТС5,732.39,63.36,6
r_00007591,family_000360,u_000360,2026-W31,ТС5,767.09,46.79,10
r_00007592,family_000360,u_000360,2026-W32,ТС5,523.16,54.59,9
r_00007593,family_000360,u_000360,2026-W32,ТС5,640.63,0.00,6
r_00007594,family_000360,u_000360,2026-W32,ТС5,515.81,9.70,7
r_00007595,family_000360,u_000360,2026-W33,ТС5,663.94,53.14,8
r_00007596,family_000360,u_000360,2026-W33,ТС5,761.86,19.42,9
r_00007597,family_000360,u_000360,2026-W33,ТС5,622.86,35.32,11
r_00007598,family_000360,u_000360,2026-W34,ТС5,507.15,43.54,10
r_00007599,family_000360,u_000360,2026-W34,ТС5,528.64,40.85,9
r_00007600,family_000360,u_000360,2026-W34,ТС5,558.25,67.77,11
r_00007601,family_000360,u_000360,2026-W35,ТС5,707.90,27.13,5
r_00007602,family_000360,u_000360,2026-W35,ТС5,574.48,19.15,6
r_00007603,family_000360,u_000360,2026-W35,ТС5,709.09,31.77,5
r_00007604,family_000360,u_000360,2026-W36,ТС5,711.37,7.02,6
r_00007605,family_000360,u_000360,2026-W36,ТС5,627.42,94.86,10
r_00007606,family_000361,u_000361,2026-W25,ТС5,544.00,13.49,11
r_00007607,family_000361,u_000361,2026-W26,ТС5,463.30,31.23,5
r_00007608,family_000361,u_000361,2026-W27,ТС5,599.82,9.24,11
r_00007609,family_000361,u_000361,2026-W27,ТС5,419.14,49.24,6
r_00007610,family_000361,u_000361,2026-W28,ТС5,500.95,15.08,11
r_00007611,family_000361,u_000361,2026-W29,ТС5,526.46,23.19,7
r_00007612,family_000361,u_000361,2026-W30,ТС5,454.98,54.12,10
r_00007613,family_000361,u_000361,2026-W30,ТС5,478.09,25.39,10
r_00007614,family_000361,u_000361,2026-W31,ТС5,516.14,26.75,10
r_00007615,family_000361,u_000361,2026-W32,ТС5,572.44,12.92,7
r_00007616,family_000361,u_000361,2026-W33,ТС5,428.65,84.74,7
r_00007617,family_000361,u_000361,2026-W34,ТС5,594.47,58.89,7
r_00007618,family_000361,u_000361,2026-W34,ТС5,651.00,57.54,6
r_00007619,family_000361,u_000361,2026-W35,ТС5,622.74,10.43,5
r_00007620,family_000361,u_000361,2026-W35,ТС5,613.69,32.25,10
r_00007621,family_000361,u_000361,2026-W35,ТС5,467.92,22.26,8
r_00007622,family_000361,u_000361,2026-W36,ТС5,551.65,21.29,11
r_00007623,family_000361,u_000361,2026-W36,ТС5,591.48,30.09,5
r_00007624,family_000362,u_000362,2026-W25,ТС5,877.12,37.84,9
r_00007625,family_000362,u_000362,2026-W26,ТС5,503.42,52.76,7
r_00007626,family_000362,u_000362,2026-W26,ТС5,745.66,28.80,6
r_00007627,family_000362,u_000362,2026-W27,ТС5,530.18,43.81,9
r_00007628,family_000362,u_000362,2026-W27,ТС5,684.01,10.93,8
r_00007629,family_000362,u_000362,2026-W28,ТС5,725.44,14.03,5
r_00007630,family_000362,u_000362,2026-W29,ТС5,603.10,30.34,9
r_00007631,family_000362,u_000362,2026-W29,ТС5,657.61,49.35,11
r_00007632,family_000362,u_000362,2026-W30,ТС5,603.16,10.97,7
r_00007633,family_000362,u_000362,2026-W31,ТС5,854.79,27.83,5
r_00007634,family_000362,u_000362,2026-W31,ТС5,737.98,55.55,5
r_00007635,family_000362,u_000362,2026-W32,ТС5,753.32,39.00,11
r_00007636,family_000362,u_000362,2026-W32,ТС5,672.17,32.69,9
r_00007637,family_000362,u_000362,2026-W33,ТС5,580.22,64.45,11
r_00007638,family_000362,u_000362,2026-W33,ТС5,670.55,10.53,5
r_00007639,family_000362,u_000362,2026-W34,ТС5,564.21,52.48,9
r_00007640,family_000362,u_000362,2026-W35,ТС5,483.15,33.85,9
r_00007641,family_000362,u_000362,2026-W36,ТС5,776.12,105.93,7
r_00007642,family_000363,u_000363,2026-W25,ТС5,437.19,16.59,9
r_00007643,family_000363,u_000363,2026-W25,ТС5,631.70,49.76,5
r_00007644,family_000363,u_000363,2026-W26,ТС5,454.69,21.99,5
r_00007645,family_000363,u_000363,2026-W26,ТС5,742.95,78.46,5
r_00007646,family_000363,u_000363,2026-W27,ТС5,528.64,16.13,9
r_00007647,family_000363,u_000363,2026-W27,ТС5,606.02,43.07,10
r_00007648,family_000363,u_000363,2026-W28,ТС5,713.49,68.39,11
r_00007649,family_000363,u_000363,2026-W29,ТС5,682.24,27.84,7
r_00007650,family_000363,u_000363,2026-W29,ТС5,637.80,73.05,11
r_00007651,family_000363,u_000363,2026-W29,ТС5,606.00,78.15,9
r_00007652,family_000363,u_000363,2026-W30,ТС5,615.89,34.53,10
r_00007653,family_000363,u_000363,2026-W30,ТС5,717.04,18.52,8
r_00007654,family_000363,u_000363,2026-W30,ТС5,690.22,10.29,9
r_00007655,family_000363,u_000363,2026-W31,ТС5,551.93,18.31,11
r_00007656,family_000363,u_000363,2026-W31,ТС5,672.66,12.45,6
r_00007657,family_000363,u_000363,2026-W31,ТС5,728.58,10.72,10
r_00007658,family_000363,u_000363,2026-W32,ТС5,719.30,73.34,7
r_00007659,family_000363,u_000363,2026-W32,ТС5,716.84,0.00,8
r_00007660,family_000363,u_000363,2026-W32,ТС5,657.83,51.92,8
r_00007661,family_000363,u_000363,2026-W32,ТС5,542.90,57.60,5
r_00007662,family_000363,u_000363,2026-W33,ТС5,451.73,73.36,11
r_00007663,family_000363,u_000363,2026-W33,ТС5,824.65,0.00,7
r_00007664,family_000363,u_000363,2026-W34,ТС5,547.46,14.89,7
r_00007665,family_000363,u_000363,2026-W34,ТС5,483.20,13.37,10
r_00007666,family_000363,u_000363,2026-W35,ТС5,692.48,15.73,7
r_00007667,family_000363,u_000363,2026-W35,ТС5,794.76,16.55,5
r_00007668,family_000363,u_000363,2026-W36,ТС5,823.20,78.25,6
r_00007669,family_000363,u_000363,2026-W36,ТС5,570.81,33.01,8
r_00007670,family_000364,u_000364,2026-W25,ТСЧ,908.83,13.92,9
r_00007671,family_000364,u_000364,2026-W25,ТСЧ,477.88,23.32,9
r_00007672,family_000364,u_000364,2026-W26,ТСЧ,605.93,53.15,8
r_00007673,family_000364,u_000364,2026-W27,ТСЧ,730.69,17.01,7
r_00007674,family_000364,u_000364,2026-W28,ТСЧ,800.72,12.88,8
r_00007675,family_000364,u_000364,2026-W29,ТСЧ,731.48,44.54,7
r_00007676,family_000364,u_000364,2026-W30,ТСЧ,679.31,33.16,7
r_00007677,family_000364,u_000364,2026-W31,ТСЧ,704.26,13.78,6
r_00007678,family_000364,u_000364,2026-W31,ТСЧ,582.30,66.05,8
r_00007679,family_000364,u_000364,2026-W32,ТСЧ,487.09,51.54,10
r_00007680,family_000364,u_000364,2026-W33,ТСЧ,678.07,101.70,10
r_00007681,family_000364,u_000364,2026-W33,ТСЧ,734.93,63.54,7
r_00007682,family_000364,u_000364,2026-W34,ТСЧ,994.25,28.86,5
r_00007683,family_000364,u_000364,2026-W34,ТСЧ,816.47,80.03,10
r_00007684,family_000364,u_000364,2026-W35,ТСЧ,600.58,56.71,11
r_00007685,family_000364,u_000364,2026-W36,ТСЧ,801.97,54.66,11
r_00007686,family_000365,u_000365,2026-W25,ТС5,575.91,45.32,8
r_00007687,family_000365,u_000365,2026-W25,ТС5,664.56,14.83,8
r_00007688,family_000365,u_000365,2026-W26,ТС5,500.38,36.41,11
r_00007689,family_000365,u_000365,2026-W26,ТС5,362.87,31.01,11
r_00007690,family_000365,u_000365,2026-W27,ТС5,843.99,36.52,11
r_00007691,family_000365,u_000365,2026-W28,ТС5,608.09,9.41,6
r_00007692,family_000365,u_000365,2026-W28,ТС5,789.82,35.53,5
r_00007693,family_000365,u_000365,2026-W29,ТС5,659.62,51.64,5
r_00007694,family_000365,u_000365,2026-W29,ТС5,422.38,28.41,7
r_00007695,family_000365,u_000365,2026-W29,ТС5,740.31,36.44,5
r_00007696,family_000365,u_000365,2026-W30,ТС5,792.28,29.99,10
r_00007697,family_000365,u_000365,2026-W30,ТС5,642.41,13.57,8
r_00007698,family_000365,u_000365,2026-W30,ТС5,662.48,10.60,8
r_00007699,family_000365,u_000365,2026-W31,ТС5,738.72,24.39,11
r_00007700,family_000365,u_000365,2026-W31,ТС5,583.20,0.00,6
r_00007701,family_000365,u_000365,2026-W32,ТС5,537.05,18.99,7
r_00007702,family_000365,u_000365,2026-W32,ТС5,643.42,43.30,9
r_00007703,family_000365,u_000365,2026-W33,ТС5,728.52,30.99,6
r_00007704,family_000365,u_000365,2026-W33,ТС5,813.68,61.76,9
r_00007705,family_000365,u_000365,2026-W33,ТС5,698.77,41.24,5
r_00007706,family_000365,u_000365,2026-W34,ТС5,702.05,32.30,6
r_00007707,family_000365,u_000365,2026-W34,ТС5,504.37,9.21,9
r_00007708,family_000365,u_000365,2026-W35,ТС5,566.52,22.91,8
r_00007709,family_000365,u_000365,2026-W35,ТС5,589.81,11.63,7
r_00007710,family_000365,u_000365,2026-W36,ТС5,572.37,47.15,9
r_00007711,family_000366,u_000366,2026-W25,ТС5,488.10,47.06,10
r_00007712,family_000366,u_000366,2026-W26,ТС5,357.96,77.83,7
r_00007713,family_000366,u_000366,2026-W27,ТС5,648.02,36.80,8
r_00007714,family_000366,u_000366,2026-W28,ТС5,434.30,62.92,9
r_00007715,family_000366,u_000366,2026-W28,ТС5,698.72,257.01,5
r_00007716,family_000366,u_000366,2026-W29,ТС5,492.45,89.32,6
r_00007717,family_000366,u_000366,2026-W29,ТС5,400.82,60.99,10
r_00007718,family_000366,u_000366,2026-W30,ТС5,419.48,119.26,7
r_00007719,family_000366,u_000366,2026-W30,ТС5,626.30,72.09,9
r_00007720,family_000366,u_000366,2026-W30,ТС5,627.06,56.19,8
r_00007721,family_000366,u_000366,2026-W31,ТС5,505.26,73.34,7
r_00007722,family_000366,u_000366,2026-W31,ТС5,303.03,70.83,5
r_00007723,family_000366,u_000366,2026-W32,ТС5,370.25,42.08,11
r_00007724,family_000366,u_000366,2026-W32,ТС5,464.66,104.30,7
r_00007725,family_000366,u_000366,2026-W33,ТС5,525.52,71.26,8
r_00007726,family_000366,u_000366,2026-W33,ТС5,549.29,46.21,6
r_00007727,family_000366,u_000366,2026-W33,ТС5,533.37,98.51,9
r_00007728,family_000366,u_000366,2026-W34,ТС5,601.99,56.61,8
r_00007729,family_000366,u_000366,2026-W34,ТС5,691.83,57.30,9
r_00007730,family_000366,u_000366,2026-W35,ТС5,465.64,86.26,9
r_00007731,family_000366,u_000366,2026-W35,ТС5,566.92,49.17,5
r_00007732,family_000366,u_000366,2026-W36,ТС5,481.21,57.94,9
r_00007733,family_000366,u_000366,2026-W36,ТС5,522.04,114.43,10
r_00007734,family_000367,u_000367,2026-W25,ТС5,553.61,14.59,5
r_00007735,family_000367,u_000367,2026-W26,ТС5,466.97,20.02,6
r_00007736,family_000367,u_000367,2026-W27,ТС5,679.19,72.29,9
r_00007737,family_000367,u_000367,2026-W27,ТС5,423.32,41.96,7
r_00007738,family_000367,u_000367,2026-W28,ТС5,617.06,34.67,7
r_00007739,family_000367,u_000367,2026-W29,ТС5,453.52,38.00,8
r_00007740,family_000367,u_000367,2026-W29,ТС5,564.67,40.34,5
r_00007741,family_000367,u_000367,2026-W30,ТС5,562.94,12.90,5
r_00007742,family_000367,u_000367,2026-W30,ТС5,595.36,66.04,5
r_00007743,family_000367,u_000367,2026-W31,ТС5,424.06,9.66,9
r_00007744,family_000367,u_000367,2026-W31,ТС5,564.64,73.18,8
r_00007745,family_000367,u_000367,2026-W32,ТС5,530.46,54.60,8
r_00007746,family_000367,u_000367,2026-W33,ТС5,661.90,40.24,11
r_00007747,family_000367,u_000367,2026-W34,ТС5,416.96,38.67,11
r_00007748,family_000367,u_000367,2026-W35,ТС5,406.38,18.20,5
r_00007749,family_000367,u_000367,2026-W36,ТС5,612.78,32.10,5
r_00007750,family_000368,u_000368,2026-W25,ТС5,697.21,99.91,9
r_00007751,family_000368,u_000368,2026-W25,ТС5,600.89,78.73,5
r_00007752,family_000368,u_000368,2026-W26,ТС5,669.31,159.77,6
r_00007753,family_000368,u_000368,2026-W26,ТС5,606.55,95.68,9
r_00007754,family_000368,u_000368,2026-W27,ТС5,620.59,57.71,8
r_00007755,family_000368,u_000368,2026-W27,ТС5,676.85,97.88,7
r_00007756,family_000368,u_000368,2026-W28,ТС5,561.25,102.65,10
r_00007757,family_000368,u_000368,2026-W28,ТС5,485.17,114.10,5
r_00007758,family_000368,u_000368,2026-W29,ТС5,501.93,54.07,5
r_00007759,family_000368,u_000368,2026-W29,ТС5,613.83,166.31,8
r_00007760,family_000368,u_000368,2026-W30,ТС5,736.57,154.00,5
r_00007761,family_000368,u_000368,2026-W30,ТС5,688.30,158.32,9
r_00007762,family_000368,u_000368,2026-W30,ТС5,606.08,94.60,11
r_00007763,family_000368,u_000368,2026-W31,ТС5,545.60,64.58,5
r_00007764,family_000368,u_000368,2026-W31,ТС5,623.16,76.41,5
r_00007765,family_000368,u_000368,2026-W32,ТС5,425.00,44.94,8
r_00007766,family_000368,u_000368,2026-W32,ТС5,736.86,112.03,10
r_00007767,family_000368,u_000368,2026-W33,ТС5,516.10,65.86,6
r_00007768,family_000368,u_000368,2026-W33,ТС5,574.83,40.08,6
r_00007769,family_000368,u_000368,2026-W34,ТС5,652.24,30.89,11
r_00007770,family_000368,u_000368,2026-W34,ТС5,756.48,80.43,9
r_00007771,family_000368,u_000368,2026-W35,ТС5,704.06,18.89,5
r_00007772,family_000368,u_000368,2026-W35,ТС5,757.66,88.42,11
r_00007773,family_000368,u_000368,2026-W36,ТС5,785.94,24.17,9
r_00007774,family_000368,u_000368,2026-W36,ТС5,414.77,48.73,7
r_00007775,family_000369,u_000369,2026-W25,ТС5,471.83,142.88,7
r_00007776,family_000369,u_000369,2026-W26,ТС5,372.62,63.41,11
r_00007777,family_000369,u_000369,2026-W27,ТС5,334.50,36.63,11
r_00007778,family_000369,u_000369,2026-W28,ТС5,538.16,49.30,11
r_00007779,family_000369,u_000369,2026-W30,ТС5,433.45,90.38,8
r_00007780,family_000369,u_000369,2026-W31,ТС5,576.50,98.47,8
r_00007781,family_000369,u_000369,2026-W32,ТС5,377.34,30.60,7
r_00007782,family_000369,u_000369,2026-W33,ТС5,577.77,7.60,5
r_00007783,family_000369,u_000369,2026-W34,ТС5,452.36,70.62,10
r_00007784,family_000369,u_000369,2026-W35,ТС5,506.18,56.05,5
r_00007785,family_000369,u_000369,2026-W36,ТС5,532.13,47.58,9
r_00007786,family_000370,u_000370,2026-W25,ТС5,491.33,34.92,11
r_00007787,family_000370,u_000370,2026-W27,ТС5,601.78,32.23,7
r_00007788,family_000370,u_000370,2026-W27,ТС5,446.54,91.36,10
r_00007789,family_000370,u_000370,2026-W28,ТС5,409.62,81.85,5
r_00007790,family_000370,u_000370,2026-W29,ТС5,550.19,110.23,8
r_00007791,family_000370,u_000370,2026-W29,ТС5,490.62,47.58,6
r_00007792,family_000370,u_000370,2026-W30,ТС5,454.82,93.93,9
r_00007793,family_000370,u_000370,2026-W31,ТС5,432.60,52.61,11
r_00007794,family_000370,u_000370,2026-W32,ТС5,357.43,52.73,8
r_00007795,family_000370,u_000370,2026-W33,ТС5,379.62,17.06,5
r_00007796,family_000370,u_000370,2026-W34,ТС5,404.91,48.86,7
r_00007797,family_000370,u_000370,2026-W35,ТС5,500.39,23.16,8
r_00007798,family_000370,u_000370,2026-W35,ТС5,452.73,44.25,7
r_00007799,family_000370,u_000370,2026-W35,ТС5,571.60,54.16,5
r_00007800,family_000370,u_000370,2026-W36,ТС5,586.06,26.76,6
r_00007801,family_000370,u_000370,2026-W36,ТС5,504.43,34.19,10
r_00007802,family_000371,u_000371,2026-W25,ТС5,605.30,16.58,10
r_00007803,family_000371,u_000371,2026-W26,ТС5,643.32,114.88,8
r_00007804,family_000371,u_000371,2026-W27,ТС5,500.12,31.44,5
r_00007805,family_000371,u_000371,2026-W28,ТС5,710.02,33.41,11
r_00007806,family_000371,u_000371,2026-W28,ТС5,487.30,47.41,10
r_00007807,family_000371,u_000371,2026-W29,ТС5,365.81,29.71,9
r_00007808,family_000371,u_000371,2026-W29,ТС5,544.21,25.66,10
r_00007809,family_000371,u_000371,2026-W30,ТС5,520.82,51.51,10
r_00007810,family_000371,u_000371,2026-W30,ТС5,477.69,16.32,7
r_00007811,family_000371,u_000371,2026-W31,ТС5,324.29,6.11,7
r_00007812,family_000371,u_000371,2026-W31,ТС5,681.77,31.87,11
r_00007813,family_000371,u_000371,2026-W32,ТС5,497.85,0.00,5
r_00007814,family_000371,u_000371,2026-W33,ТС5,306.91,17.20,9
r_00007815,family_000371,u_000371,2026-W33,ТС5,486.32,42.30,6
r_00007816,family_000371,u_000371,2026-W34,ТС5,409.70,28.73,6
r_00007817,family_000371,u_000371,2026-W35,ТС5,347.87,31.45,10
r_00007818,family_000371,u_000371,2026-W35,ТС5,613.13,66.02,8
r_00007819,family_000371,u_000371,2026-W36,ТС5,522.01,60.69,5
r_00007820,family_000372,u_000372,2026-W25,ТС5,550.79,28.69,7
r_00007821,family_000372,u_000372,2026-W25,ТС5,408.09,10.77,11
r_00007822,family_000372,u_000372,2026-W26,ТС5,637.41,30.38,11
r_00007823,family_000372,u_000372,2026-W26,ТС5,650.92,13.09,10
r_00007824,family_000372,u_000372,2026-W26,ТС5,512.74,45.99,10
r_00007825,family_000372,u_000372,2026-W27,ТС5,793.31,68.93,5
r_00007826,family_000372,u_000372,2026-W27,ТС5,540.45,25.08,10
r_00007827,family_000372,u_000372,2026-W28,ТС5,571.43,0.00,8
r_00007828,family_000372,u_000372,2026-W28,ТС5,558.87,55.15,5
r_00007829,family_000372,u_000372,2026-W28,ТС5,455.10,86.95,8
r_00007830,family_000372,u_000372,2026-W29,ТС5,433.22,5.06,8
r_00007831,family_000372,u_000372,2026-W29,ТС5,496.69,56.32,5
r_00007832,family_000372,u_000372,2026-W30,ТС5,407.20,41.97,5
r_00007833,family_000372,u_000372,2026-W30,ТС5,573.14,0.00,6
r_00007834,family_000372,u_000372,2026-W30,ТС5,585.27,13.36,10
r_00007835,family_000372,u_000372,2026-W31,ТС5,475.84,42.30,5
r_00007836,family_000372,u_000372,2026-W31,ТС5,401.96,4.84,6
r_00007837,family_000372,u_000372,2026-W31,ТС5,720.19,75.24,5
r_00007838,family_000372,u_000372,2026-W32,ТС5,529.04,43.82,5
r_00007839,family_000372,u_000372,2026-W32,ТС5,747.92,49.68,6
r_00007840,family_000372,u_000372,2026-W33,ТС5,716.51,51.61,9
r_00007841,family_000372,u_000372,2026-W33,ТС5,507.68,22.77,10
r_00007842,family_000372,u_000372,2026-W34,ТС5,588.18,48.12,10
r_00007843,family_000372,u_000372,2026-W34,ТС5,632.18,56.34,11
r_00007844,family_000372,u_000372,2026-W35,ТС5,700.68,20.34,9
r_00007845,family_000372,u_000372,2026-W35,ТС5,667.93,54.27,5
r_00007846,family_000372,u_000372,2026-W36,ТС5,811.63,47.86,7
r_00007847,family_000372,u_000372,2026-W36,ТС5,743.68,66.84,10
r_00007848,family_000373,u_000373,2026-W25,ТС5,587.22,46.31,10
r_00007849,family_000373,u_000373,2026-W26,ТС5,398.50,40.92,8
r_00007850,family_000373,u_000373,2026-W27,ТС5,467.71,53.37,8
r_00007851,family_000373,u_000373,2026-W28,ТС5,503.85,69.58,6
r_00007852,family_000373,u_000373,2026-W29,ТС5,506.74,50.46,5
r_00007853,family_000373,u_000373,2026-W30,ТС5,231.29,5.10,6
r_00007854,family_000373,u_000373,2026-W31,ТС5,386.14,69.40,5
r_00007855,family_000373,u_000373,2026-W31,ТС5,295.28,29.65,8
r_00007856,family_000373,u_000373,2026-W32,ТС5,591.62,82.14,5
r_00007857,family_000373,u_000373,2026-W33,ТС5,474.37,69.58,11
r_00007858,family_000373,u_000373,2026-W33,ТС5,376.23,65.85,5
r_00007859,family_000373,u_000373,2026-W35,ТС5,422.37,21.66,9
r_00007860,family_000373,u_000373,2026-W36,ТС5,632.37,134.78,7
r_00007861,family_000374,u_000374,2026-W25,ТС5,726.12,35.46,11
r_00007862,family_000374,u_000374,2026-W26,ТС5,715.96,35.74,7
r_00007863,family_000374,u_000374,2026-W27,ТС5,862.93,40.89,11
r_00007864,family_000374,u_000374,2026-W28,ТС5,520.90,12.04,9
r_00007865,family_000374,u_000374,2026-W29,ТС5,425.32,27.89,11
r_00007866,family_000374,u_000374,2026-W30,ТС5,499.53,61.43,5
r_00007867,family_000374,u_000374,2026-W31,ТС5,488.44,39.86,6
r_00007868,family_000374,u_000374,2026-W32,ТС5,519.11,16.09,8
r_00007869,family_000374,u_000374,2026-W33,ТС5,599.50,35.83,7
r_00007870,family_000374,u_000374,2026-W34,ТС5,651.50,21.83,8
r_00007871,family_000374,u_000374,2026-W35,ТС5,716.07,26.81,6
r_00007872,family_000374,u_000374,2026-W36,ТС5,731.93,13.05,10
r_00007873,family_000375,u_000375,2026-W25,ТС5,581.26,42.63,10
r_00007874,family_000375,u_000375,2026-W25,ТС5,487.23,29.00,9
r_00007875,family_000375,u_000375,2026-W26,ТС5,515.23,11.51,5
r_00007876,family_000375,u_000375,2026-W27,ТС5,571.10,22.84,11
r_00007877,family_000375,u_000375,2026-W27,ТС5,400.99,7.02,11
r_00007878,family_000375,u_000375,2026-W28,ТС5,680.27,34.25,6
r_00007879,family_000375,u_000375,2026-W28,ТС5,341.04,20.11,10
r_00007880,family_000375,u_000375,2026-W29,ТС5,387.65,0.00,6
r_00007881,family_000375,u_000375,2026-W29,ТС5,370.96,25.18,6
r_00007882,family_000375,u_000375,2026-W30,ТС5,474.80,38.02,8
r_00007883,family_000375,u_000375,2026-W30,ТС5,581.21,34.27,9
r_00007884,family_000375,u_000375,2026-W30,ТС5,657.14,17.04,10
r_00007885,family_000375,u_000375,2026-W31,ТС5,746.86,0.00,5
r_00007886,family_000375,u_000375,2026-W31,ТС5,474.28,23.06,7
r_00007887,family_000375,u_000375,2026-W31,ТС5,552.82,26.10,10
r_00007888,family_000375,u_000375,2026-W31,ТС5,554.22,42.67,10
r_00007889,family_000375,u_000375,2026-W32,ТС5,421.61,26.85,7
r_00007890,family_000375,u_000375,2026-W32,ТС5,589.45,37.05,8
r_00007891,family_000375,u_000375,2026-W33,ТС5,564.44,32.58,6
r_00007892,family_000375,u_000375,2026-W33,ТС5,448.34,13.53,11
r_00007893,family_000375,u_000375,2026-W33,ТС5,531.42,25.70,11
r_00007894,family_000375,u_000375,2026-W34,ТС5,559.63,34.51,10
r_00007895,family_000375,u_000375,2026-W34,ТС5,589.16,24.02,8
r_00007896,family_000375,u_000375,2026-W34,ТС5,325.40,74.05,5
r_00007897,family_000375,u_000375,2026-W35,ТС5,517.78,13.80,7
r_00007898,family_000375,u_000375,2026-W35,ТС5,756.93,0.00,9
r_00007899,family_000375,u_000375,2026-W35,ТС5,558.73,16.21,9
r_00007900,family_000375,u_000375,2026-W36,ТС5,583.39,12.66,7
r_00007901,family_000375,u_000375,2026-W36,ТС5,332.76,17.48,7
r_00007902,family_000376,u_000376,2026-W25,ТС5,503.96,39.77,10
r_00007903,family_000376,u_000376,2026-W26,ТС5,615.76,53.53,10
r_00007904,family_000376,u_000376,2026-W27,ТС5,615.92,27.99,6
r_00007905,family_000376,u_000376,2026-W28,ТС5,569.72,33.57,11
r_00007906,family_000376,u_000376,2026-W29,ТС5,507.29,39.71,8
r_00007907,family_000376,u_000376,2026-W30,ТС5,448.19,15.26,7
r_00007908,family_000376,u_000376,2026-W31,ТС5,536.40,70.15,6
r_00007909,family_000376,u_000376,2026-W32,ТС5,691.87,92.62,7
r_00007910,family_000376,u_000376,2026-W33,ТС5,564.35,6.05,8
r_00007911,family_000376,u_000376,2026-W34,ТС5,534.09,17.42,8
r_00007912,family_000376,u_000376,2026-W35,ТС5,542.77,23.47,11
r_00007913,family_000376,u_000376,2026-W36,ТС5,460.96,8.45,5
r_00007914,family_000377,u_000377,2026-W25,ТСХ,824.73,39.98,5
r_00007915,family_000377,u_000377,2026-W25,ТСХ,1291.36,7.87,11
r_00007916,family_000377,u_000377,2026-W26,ТСХ,1186.23,72.08,9
